	Row	Anon Student Id	Problem Name	Problem View	Step Name	Step Start Time	First Transaction Time	Correct Transaction Time	Step End Time	First Attempt	Incorrects	Corrects	Hints	KC (Single-KC)	Opportunity (Single-KC)	KC (Selected)	Opportunity (Selected)	KC (ptype_selection)	Opportunity (ptype_selection)	Prediction
52075	86	Streak Agent(27)	M 3_10_times_7_5	1	JCommTable4.R1C0	1/1/1970 7:35	1/1/1970 7:35		1/1/1970 7:35	incorrect	1	0	0	Single-KC	87	JCommTable4.R1C0	11	M  JCommTable4.R1C0	2	9.563824993558659e-20
52076	87	Streak Agent(27)	M 3_10_times_7_5	1	done	1/1/1970 7:36	1/1/1970 7:36	1/1/1970 7:36	1/1/1970 7:36	correct	0	1	0	Single-KC	88	done	13	M  done	2	0.6532591621890802
52077	88	Streak Agent(27)	M 8_5_times_3_7	1	JCommTable6.R1C0	1/1/1970 7:36	1/1/1970 7:36	1/1/1970 7:36	1/1/1970 7:36	correct	1	1	0	Single-KC	89	JCommTable6.R1C0	14	M  JCommTable6.R1C0	3	0.6306830579650401
52078	89	Streak Agent(27)	M 8_5_times_3_7	1	JCommTable6.R0C0	1/1/1970 7:36	1/1/1970 7:36	1/1/1970 7:36	1/1/1970 7:36	correct	0	1	0	Single-KC	90	JCommTable6.R0C0	14	M  JCommTable6.R0C0	3	0.5241554742109655
52079	90	Streak Agent(27)	M 8_5_times_3_7	1	done	1/1/1970 7:36	1/1/1970 7:36	1/1/1970 7:36	1/1/1970 7:36	correct	0	1	0	Single-KC	91	done	14	M  done	3	0.8044875285670152
52080	91	Streak Agent(27)	AD 8_6_plus_6_7	1	JCommTable6.R0C0	1/1/1970 7:36	1/1/1970 7:36	1/1/1970 7:36	1/1/1970 7:36	incorrect	3	1	0	Single-KC	92	JCommTable6.R0C0	15	AD JCommTable6.R0C0	9	0.6049194219783824
52081	92	Streak Agent(27)	AD 8_6_plus_6_7	1	JCommTable6.R1C0	1/1/1970 7:36	1/1/1970 7:36	1/1/1970 7:36	1/1/1970 7:36	incorrect	2	1	0	Single-KC	93	JCommTable6.R1C0	15	AD JCommTable6.R1C0	9	0.5052995069721266
52082	93	Streak Agent(27)	AD 8_6_plus_6_7	1	JCommTable5.R1C0	1/1/1970 7:36	1/1/1970 7:36	1/1/1970 7:36	1/1/1970 7:36	incorrect	1	1	0	Single-KC	94	JCommTable5.R1C0	9	AD JCommTable5.R1C0	9	0.9886855919791041
52083	94	Streak Agent(27)	AD 8_6_plus_6_7	1	JCommTable8.R0C0	1/1/1970 7:36	1/1/1970 7:36	1/1/1970 7:36	1/1/1970 7:36	hint	0	1	1	Single-KC	95	JCommTable8.R0C0	13	AD JCommTable8.R0C0	9	0.7953062775805362
52084	95	Streak Agent(27)	AD 8_6_plus_6_7	1	JCommTable4.R1C0	1/1/1970 7:36	1/1/1970 7:36	1/1/1970 7:36	1/1/1970 7:36	correct	0	1	0	Single-KC	96	JCommTable4.R1C0	12	AD JCommTable4.R1C0	9	0.9386016713810472
52085	96	Streak Agent(27)	AD 8_6_plus_6_7	1	JCommTable4.R0C0	1/1/1970 7:36	1/1/1970 7:36	1/1/1970 7:36	1/1/1970 7:36	correct	0	1	0	Single-KC	97	JCommTable4.R0C0	9	AD JCommTable4.R0C0	9	0.8479010334878718
52086	97	Streak Agent(27)	AD 8_6_plus_6_7	1	JCommTable5.R0C0	1/1/1970 7:36	1/1/1970 7:36	1/1/1970 7:36	1/1/1970 7:36	correct	0	1	0	Single-KC	98	JCommTable5.R0C0	11	AD JCommTable5.R0C0	9	0.7549151165168738
52087	98	Streak Agent(27)	AD 8_6_plus_6_7	1	done	1/1/1970 7:36	1/1/1970 7:36	1/1/1970 7:36	1/1/1970 7:36	correct	0	1	0	Single-KC	99	done	15	AD done	9	0.9948379810724183
52088	99	Streak Agent(27)	AD 6_4_plus_2_1	1	JCommTable8.R0C0	1/1/1970 7:36	1/1/1970 7:36	1/1/1970 7:36	1/1/1970 7:36	correct	0	1	0	Single-KC	100	JCommTable8.R0C0	14	AD JCommTable8.R0C0	10	0.8001097436201852
52089	100	Streak Agent(27)	AD 6_4_plus_2_1	1	JCommTable4.R1C0	1/1/1970 7:36	1/1/1970 7:36	1/1/1970 7:36	1/1/1970 7:36	correct	0	1	0	Single-KC	101	JCommTable4.R1C0	13	AD JCommTable4.R1C0	10	0.9582455955262793
52090	101	Streak Agent(27)	AD 6_4_plus_2_1	1	JCommTable4.R0C0	1/1/1970 7:36	1/1/1970 7:36	1/1/1970 7:36	1/1/1970 7:36	correct	0	1	0	Single-KC	102	JCommTable4.R0C0	10	AD JCommTable4.R0C0	10	0.8859311100938067
52091	102	Streak Agent(27)	AD 6_4_plus_2_1	1	JCommTable5.R1C0	1/1/1970 7:36	1/1/1970 7:36	1/1/1970 7:36	1/1/1970 7:36	correct	0	1	0	Single-KC	103	JCommTable5.R1C0	10	AD JCommTable5.R1C0	10	0.9944397860058038
52092	103	Streak Agent(27)	AD 6_4_plus_2_1	1	JCommTable5.R0C0	1/1/1970 7:36	1/1/1970 7:36	1/1/1970 7:36	1/1/1970 7:36	correct	0	1	0	Single-KC	104	JCommTable5.R0C0	12	AD JCommTable5.R0C0	10	0.8071586868451878
52093	104	Streak Agent(27)	AD 6_4_plus_2_1	1	JCommTable6.R1C0	1/1/1970 7:36	1/1/1970 7:36	1/1/1970 7:36	1/1/1970 7:36	correct	1	1	0	Single-KC	105	JCommTable6.R1C0	16	AD JCommTable6.R1C0	10	0.5159058907318388
52094	105	Streak Agent(27)	AD 6_4_plus_2_1	1	JCommTable6.R0C0	1/1/1970 7:36	1/1/1970 7:36	1/1/1970 7:36	1/1/1970 7:36	correct	0	1	0	Single-KC	106	JCommTable6.R0C0	16	AD JCommTable6.R0C0	10	0.6160907329472735
52095	106	Streak Agent(27)	AD 6_4_plus_2_1	1	done	1/1/1970 7:37	1/1/1970 7:37	1/1/1970 7:37	1/1/1970 7:37	correct	0	1	0	Single-KC	107	done	16	AD done	10	0.9974484845078416
52096	107	Streak Agent(27)	AD 9_8_plus_10_8	2	JCommTable4.R1C0	1/1/1970 7:37	1/1/1970 7:37	1/1/1970 7:37	1/1/1970 7:37	incorrect	1	1	0	Single-KC	108	JCommTable4.R1C0	14	AD JCommTable4.R1C0	11	0.9717934691781341
52097	108	Streak Agent(27)	AD 9_8_plus_10_8	2	JCommTable8.R0C0	1/1/1970 7:37	1/1/1970 7:37	1/1/1970 7:37	1/1/1970 7:37	correct	0	1	0	Single-KC	109	JCommTable8.R0C0	15	AD JCommTable8.R0C0	11	0.8048281508979301
52098	109	Streak Agent(27)	AD 9_8_plus_10_8	2	JCommTable4.R0C0	1/1/1970 7:37	1/1/1970 7:37	1/1/1970 7:37	1/1/1970 7:37	correct	0	1	0	Single-KC	110	JCommTable4.R0C0	11	AD JCommTable4.R0C0	11	0.9154010749409389
52099	110	Streak Agent(27)	AD 9_8_plus_10_8	2	JCommTable5.R1C0	1/1/1970 7:37	1/1/1970 7:37	1/1/1970 7:37	1/1/1970 7:37	correct	0	1	0	Single-KC	111	JCommTable5.R1C0	11	AD JCommTable5.R1C0	11	0.9972756205142125
52100	111	Streak Agent(27)	AD 9_8_plus_10_8	2	JCommTable5.R0C0	1/1/1970 7:37	1/1/1970 7:37	1/1/1970 7:37	1/1/1970 7:37	correct	0	1	0	Single-KC	112	JCommTable5.R0C0	13	AD JCommTable5.R0C0	11	0.8504715894623632
52101	112	Streak Agent(27)	AD 9_8_plus_10_8	2	JCommTable6.R1C0	1/1/1970 7:37	1/1/1970 7:37	1/1/1970 7:37	1/1/1970 7:37	correct	0	1	0	Single-KC	113	JCommTable6.R1C0	17	AD JCommTable6.R1C0	11	0.5264979646098477
52102	113	Streak Agent(27)	AD 9_8_plus_10_8	2	JCommTable6.R0C0	1/1/1970 7:37	1/1/1970 7:37	1/1/1970 7:37	1/1/1970 7:37	correct	0	1	0	Single-KC	114	JCommTable6.R0C0	17	AD JCommTable6.R0C0	11	0.6271408653250288
52103	114	Streak Agent(27)	AD 9_8_plus_10_8	2	done	1/1/1970 7:37	1/1/1970 7:37	1/1/1970 7:37	1/1/1970 7:37	correct	0	1	0	Single-KC	115	done	17	AD done	11	0.9987404921102655
52104	115	Streak Agent(27)	M 8_5_times_3_7	2	JCommTable6.R1C0	1/1/1970 7:37	1/1/1970 7:37	1/1/1970 7:37	1/1/1970 7:37	correct	0	1	0	Single-KC	116	JCommTable6.R1C0	18	M  JCommTable6.R1C0	4	0.6695237345744726
52105	116	Streak Agent(27)	M 8_5_times_3_7	2	JCommTable6.R0C0	1/1/1970 7:37	1/1/1970 7:37	1/1/1970 7:37	1/1/1970 7:37	incorrect	1	1	0	Single-KC	117	JCommTable6.R0C0	18	M  JCommTable6.R0C0	4	0.6104707143918805
52106	117	Streak Agent(27)	M 8_5_times_3_7	2	done	1/1/1970 7:37	1/1/1970 7:37	1/1/1970 7:37	1/1/1970 7:37	correct	0	1	0	Single-KC	118	done	18	M  done	4	0.8998686779772063
52107	118	Streak Agent(27)	AD 9_6_plus_7_1	1	JCommTable8.R0C0	1/1/1970 7:37	1/1/1970 7:37	1/1/1970 7:37	1/1/1970 7:37	correct	1	1	0	Single-KC	119	JCommTable8.R0C0	16	AD JCommTable8.R0C0	12	0.8094617037922359
52108	119	Streak Agent(27)	AD 9_6_plus_7_1	1	JCommTable4.R1C0	1/1/1970 7:37	1/1/1970 7:37	1/1/1970 7:37	1/1/1970 7:37	correct	0	1	0	Single-KC	120	JCommTable4.R1C0	15	AD JCommTable4.R1C0	12	0.9810325326769077
52109	120	Streak Agent(27)	AD 9_6_plus_7_1	1	JCommTable4.R0C0	1/1/1970 7:37	1/1/1970 7:37	1/1/1970 7:37	1/1/1970 7:37	correct	0	1	0	Single-KC	121	JCommTable4.R0C0	12	AD JCommTable4.R0C0	12	0.9377920167225735
52110	121	Streak Agent(27)	AD 9_6_plus_7_1	1	JCommTable5.R1C0	1/1/1970 7:37	1/1/1970 7:37	1/1/1970 7:37	1/1/1970 7:37	correct	0	1	0	Single-KC	122	JCommTable5.R1C0	12	AD JCommTable5.R1C0	12	0.9986670541528229
52111	122	Streak Agent(27)	AD 9_6_plus_7_1	1	JCommTable5.R0C0	1/1/1970 7:37	1/1/1970 7:37	1/1/1970 7:37	1/1/1970 7:37	correct	0	1	0	Single-KC	123	JCommTable5.R0C0	14	AD JCommTable5.R0C0	12	0.8854370125406044
52112	123	Streak Agent(27)	AD 9_6_plus_7_1	1	JCommTable6.R1C0	1/1/1970 7:37	1/1/1970 7:37	1/1/1970 7:37	1/1/1970 7:37	correct	0	1	0	Single-KC	124	JCommTable6.R1C0	19	AD JCommTable6.R1C0	12	0.5370662422019613
52113	124	Streak Agent(27)	AD 9_6_plus_7_1	1	JCommTable6.R0C0	1/1/1970 7:37	1/1/1970 7:37	1/1/1970 7:37	1/1/1970 7:37	correct	0	1	0	Single-KC	125	JCommTable6.R0C0	19	AD JCommTable6.R0C0	12	0.6380597920033253
52114	125	Streak Agent(27)	AD 9_6_plus_7_1	1	done	1/1/1970 7:37	1/1/1970 7:37	1/1/1970 7:37	1/1/1970 7:37	correct	0	1	0	Single-KC	126	done	19	AD done	12	0.9993786750233596
52115	126	Streak Agent(27)	AS 5_6_plus_2_6	1	JCommTable8.R0C0	1/1/1970 7:37	1/1/1970 7:37		1/1/1970 7:37	incorrect	1	0	0	Single-KC	127	JCommTable8.R0C0	17	AS JCommTable8.R0C0	3	1.5224185266671674e-72
52116	127	Streak Agent(27)	AS 5_6_plus_2_6	1	JCommTable5.R0C0	1/1/1970 7:37	1/1/1970 7:37		1/1/1970 7:37	incorrect	1	0	0	Single-KC	128	JCommTable5.R0C0	15	AS JCommTable5.R0C0	3	2.0316687402511046e-10
52117	128	Streak Agent(27)	AS 5_6_plus_2_6	1	JCommTable6.R1C0	1/1/1970 7:37	1/1/1970 7:37	1/1/1970 7:38	1/1/1970 7:38	incorrect	2	1	0	Single-KC	129	JCommTable6.R1C0	20	AS JCommTable6.R1C0	4	0.6849523178782472
52118	129	Streak Agent(27)	AS 5_6_plus_2_6	1	JCommTable6.R0C0	1/1/1970 7:38	1/1/1970 7:38	1/1/1970 7:38	1/1/1970 7:38	hint	0	1	1	Single-KC	130	JCommTable6.R0C0	20	AS JCommTable6.R0C0	4	0.7221297471612317
52119	130	Streak Agent(27)	AS 5_6_plus_2_6	1	done	1/1/1970 7:38	1/1/1970 7:38	1/1/1970 7:38	1/1/1970 7:38	correct	0	1	0	Single-KC	131	done	20	AS done	4	0.9696693442974685
52120	131	Streak Agent(27)	AS 10_8_plus_9_8	1	JCommTable8.R0C0	1/1/1970 7:38	1/1/1970 7:38		1/1/1970 7:38	incorrect	1	0	0	Single-KC	132	JCommTable8.R0C0	18	AS JCommTable8.R0C0	4	1.5224185266671674e-72
52121	132	Streak Agent(27)	AS 10_8_plus_9_8	1	JCommTable6.R0C0	1/1/1970 7:38	1/1/1970 7:38	1/1/1970 7:38	1/1/1970 7:38	correct	0	1	0	Single-KC	133	JCommTable6.R0C0	21	AS JCommTable6.R0C0	5	0.7347641542148481
52122	133	Streak Agent(27)	AS 10_8_plus_9_8	1	JCommTable6.R1C0	1/1/1970 7:38	1/1/1970 7:38	1/1/1970 7:38	1/1/1970 7:38	hint	0	1	1	Single-KC	134	JCommTable6.R1C0	21	AS JCommTable6.R1C0	5	0.690858187343415
52123	134	Streak Agent(27)	AS 10_8_plus_9_8	1	done	1/1/1970 7:38	1/1/1970 7:38	1/1/1970 7:38	1/1/1970 7:38	correct	0	1	0	Single-KC	135	done	21	AS done	5	0.990063981052234
52124	135	Streak Agent(27)	AD 6_8_plus_1_3	1	JCommTable8.R0C0	1/1/1970 7:38	1/1/1970 7:38	1/1/1970 7:38	1/1/1970 7:38	correct	0	1	0	Single-KC	136	JCommTable8.R0C0	19	AD JCommTable8.R0C0	13	0.814010673222542
52125	136	Streak Agent(27)	AD 6_8_plus_1_3	1	JCommTable4.R1C0	1/1/1970 7:38	1/1/1970 7:38	1/1/1970 7:38	1/1/1970 7:38	correct	0	1	0	Single-KC	137	JCommTable4.R1C0	16	AD JCommTable4.R1C0	13	0.9872849321986522
52126	137	Streak Agent(27)	AD 6_8_plus_1_3	1	JCommTable4.R0C0	1/1/1970 7:38	1/1/1970 7:38	1/1/1970 7:38	1/1/1970 7:38	correct	0	1	0	Single-KC	138	JCommTable4.R0C0	13	AD JCommTable4.R0C0	13	0.9545509440722554
52127	138	Streak Agent(27)	AD 6_8_plus_1_3	1	JCommTable5.R1C0	1/1/1970 7:38	1/1/1970 7:38	1/1/1970 7:38	1/1/1970 7:38	correct	0	1	0	Single-KC	139	JCommTable5.R1C0	13	AD JCommTable5.R1C0	13	0.999348299513822
52128	139	Streak Agent(27)	AD 6_8_plus_1_3	1	JCommTable5.R0C0	1/1/1970 7:38	1/1/1970 7:38	1/1/1970 7:38	1/1/1970 7:38	correct	0	1	0	Single-KC	140	JCommTable5.R0C0	16	AD JCommTable5.R0C0	13	0.9130619939512885
52129	140	Streak Agent(27)	AD 6_8_plus_1_3	1	JCommTable6.R1C0	1/1/1970 7:38	1/1/1970 7:38	1/1/1970 7:38	1/1/1970 7:38	correct	0	1	0	Single-KC	141	JCommTable6.R1C0	22	AD JCommTable6.R1C0	13	0.5476013224066556
52130	141	Streak Agent(27)	AD 6_8_plus_1_3	1	JCommTable6.R0C0	1/1/1970 7:38	1/1/1970 7:38	1/1/1970 7:38	1/1/1970 7:38	correct	0	1	0	Single-KC	142	JCommTable6.R0C0	22	AD JCommTable6.R0C0	13	0.6488380083945586
52131	142	Streak Agent(27)	AD 6_8_plus_1_3	1	done	1/1/1970 7:38	1/1/1970 7:38	1/1/1970 7:38	1/1/1970 7:38	correct	0	1	0	Single-KC	143	done	22	AD done	13	0.9996935947917104
52132	143	Streak Agent(27)	M 8_4_times_1_5	1	JCommTable6.R1C0	1/1/1970 7:38	1/1/1970 7:38	1/1/1970 7:38	1/1/1970 7:38	correct	0	1	0	Single-KC	144	JCommTable6.R1C0	23	M  JCommTable6.R1C0	5	0.7061825862581685
52133	144	Streak Agent(27)	M 8_4_times_1_5	1	JCommTable5.R0C0	1/1/1970 7:38	1/1/1970 7:38		1/1/1970 7:38	incorrect	1	0	0	Single-KC	145	JCommTable5.R0C0	17	M  JCommTable5.R0C0	1	1.296875624143168e-13
52134	145	Streak Agent(27)	M 8_4_times_1_5	1	JCommTable4.R1C0	1/1/1970 7:38	1/1/1970 7:38		1/1/1970 7:38	incorrect	1	0	0	Single-KC	146	JCommTable4.R1C0	17	M  JCommTable4.R1C0	3	9.563824993558659e-20
52135	146	Streak Agent(27)	M 8_4_times_1_5	1	JCommTable6.R0C0	1/1/1970 7:38	1/1/1970 7:38	1/1/1970 7:38	1/1/1970 7:38	correct	0	1	0	Single-KC	147	JCommTable6.R0C0	23	M  JCommTable6.R0C0	5	0.6903776360151218
52136	147	Streak Agent(27)	M 8_4_times_1_5	1	done	1/1/1970 7:38	1/1/1970 7:38	1/1/1970 7:38	1/1/1970 7:38	correct	0	1	0	Single-KC	148	done	23	M  done	5	0.9515219342142395
52137	148	Streak Agent(27)	M 8_10_times_8_8	1	JCommTable6.R0C0	1/1/1970 7:38	1/1/1970 7:38	1/1/1970 7:38	1/1/1970 7:38	correct	0	1	0	Single-KC	149	JCommTable6.R0C0	24	M  JCommTable6.R0C0	6	0.7603281594446752
52138	149	Streak Agent(27)	M 8_10_times_8_8	1	JCommTable6.R1C0	1/1/1970 7:38	1/1/1970 7:38	1/1/1970 7:38	1/1/1970 7:38	correct	0	1	0	Single-KC	150	JCommTable6.R1C0	24	M  JCommTable6.R1C0	6	0.7403519865211949
52139	150	Streak Agent(27)	M 8_10_times_8_8	1	done	1/1/1970 7:38	1/1/1970 7:38	1/1/1970 7:38	1/1/1970 7:38	correct	0	1	0	Single-KC	151	done	24	M  done	6	0.9772045779407637
52140	151	Streak Agent(27)	AS 6_4_plus_9_4	1	JCommTable6.R0C0	1/1/1970 7:39	1/1/1970 7:39	1/1/1970 7:39	1/1/1970 7:39	incorrect	1	1	0	Single-KC	152	JCommTable6.R0C0	25	AS JCommTable6.R0C0	6	0.7470253378677456
52141	152	Streak Agent(27)	AS 6_4_plus_9_4	1	JCommTable6.R1C0	1/1/1970 7:39	1/1/1970 7:39	1/1/1970 7:39	1/1/1970 7:39	correct	0	1	0	Single-KC	153	JCommTable6.R1C0	25	AS JCommTable6.R1C0	6	0.696702368671003
52142	153	Streak Agent(27)	AS 6_4_plus_9_4	1	done	1/1/1970 7:39	1/1/1970 7:39	1/1/1970 7:39	1/1/1970 7:39	correct	0	1	0	Single-KC	154	done	25	AS done	6	0.9967904508146997
52143	154	Streak Agent(27)	AS 5_1_plus_6_1	1	JCommTable6.R0C0	1/1/1970 7:39	1/1/1970 7:39	1/1/1970 7:39	1/1/1970 7:39	correct	1	1	0	Single-KC	155	JCommTable6.R0C0	26	AS JCommTable6.R0C0	7	0.7589057002260445
52144	155	Streak Agent(27)	AS 5_1_plus_6_1	1	JCommTable6.R1C0	1/1/1970 7:39	1/1/1970 7:39	1/1/1970 7:39	1/1/1970 7:39	hint	0	1	1	Single-KC	156	JCommTable6.R1C0	26	AS JCommTable6.R1C0	7	0.7024836470728707
52145	156	Streak Agent(27)	AS 5_1_plus_6_1	1	done	1/1/1970 7:39	1/1/1970 7:39	1/1/1970 7:39	1/1/1970 7:39	correct	0	1	0	Single-KC	157	done	26	AS done	7	0.9989679927297468
52146	157	Streak Agent(27)	AS 9_7_plus_9_7	1	JCommTable6.R1C0	1/1/1970 7:39	1/1/1970 7:39	1/1/1970 7:39	1/1/1970 7:39	incorrect	1	1	0	Single-KC	158	JCommTable6.R1C0	27	AS JCommTable6.R1C0	8	0.7082008808443185
52147	158	Streak Agent(27)	AS 9_7_plus_9_7	1	JCommTable6.R0C0	1/1/1970 7:39	1/1/1970 7:39	1/1/1970 7:39	1/1/1970 7:39	correct	0	1	0	Single-KC	159	JCommTable6.R0C0	27	AS JCommTable6.R0C0	8	0.7703996116310275
52148	159	Streak Agent(27)	AS 9_7_plus_9_7	1	done	1/1/1970 7:39	1/1/1970 7:39	1/1/1970 7:39	1/1/1970 7:39	correct	0	1	0	Single-KC	160	done	27	AS done	8	0.9996686566372716
52149	160	Streak Agent(27)	AS 10_2_plus_4_2	1	JCommTable6.R1C0	1/1/1970 7:39	1/1/1970 7:39	1/1/1970 7:39	1/1/1970 7:39	incorrect	1	1	0	Single-KC	161	JCommTable6.R1C0	28	AS JCommTable6.R1C0	9	0.7138530013493927
52150	161	Streak Agent(27)	AS 10_2_plus_4_2	1	JCommTable6.R0C0	1/1/1970 7:39	1/1/1970 7:39	1/1/1970 7:39	1/1/1970 7:39	correct	0	1	0	Single-KC	162	JCommTable6.R0C0	28	AS JCommTable6.R0C0	9	0.7815033263937878
52151	162	Streak Agent(27)	AS 10_2_plus_4_2	1	done	1/1/1970 7:39	1/1/1970 7:39	1/1/1970 7:39	1/1/1970 7:39	correct	0	1	0	Single-KC	163	done	28	AS done	9	0.9998936672528065
52152	163	Streak Agent(27)	AS 2_7_plus_1_7	1	JCommTable8.R0C0	1/1/1970 7:39	1/1/1970 7:39		1/1/1970 7:39	incorrect	1	0	0	Single-KC	164	JCommTable8.R0C0	20	AS JCommTable8.R0C0	5	1.5224185266671674e-72
52153	164	Streak Agent(27)	AS 2_7_plus_1_7	1	JCommTable6.R0C0	1/1/1970 7:39	1/1/1970 7:39	1/1/1970 7:39	1/1/1970 7:39	correct	0	1	0	Single-KC	165	JCommTable6.R0C0	29	AS JCommTable6.R0C0	10	0.7922148851795315
52154	165	Streak Agent(27)	AS 2_7_plus_1_7	1	JCommTable6.R1C0	1/1/1970 7:39	1/1/1970 7:39	1/1/1970 7:39	1/1/1970 7:39	correct	0	1	0	Single-KC	166	JCommTable6.R1C0	29	AS JCommTable6.R1C0	10	0.7194390128527811
52155	166	Streak Agent(27)	AS 2_7_plus_1_7	1	done	1/1/1970 7:39	1/1/1970 7:39	1/1/1970 7:39	1/1/1970 7:39	correct	0	1	0	Single-KC	167	done	29	AS done	10	0.9999658815403754
52156	167	Streak Agent(27)	AS 6_5_plus_7_5	1	JCommTable6.R0C0	1/1/1970 7:39	1/1/1970 7:39	1/1/1970 7:39	1/1/1970 7:39	correct	0	1	0	Single-KC	168	JCommTable6.R0C0	30	AS JCommTable6.R0C0	11	0.8025340066466127
52157	168	Streak Agent(27)	AS 6_5_plus_7_5	1	JCommTable6.R1C0	1/1/1970 7:39	1/1/1970 7:39	1/1/1970 7:39	1/1/1970 7:39	correct	0	1	0	Single-KC	169	JCommTable6.R1C0	30	AS JCommTable6.R1C0	11	0.7249579922035796
52158	169	Streak Agent(27)	AS 6_5_plus_7_5	1	done	1/1/1970 7:39	1/1/1970 7:39	1/1/1970 7:39	1/1/1970 7:39	correct	0	1	0	Single-KC	170	done	30	AS done	11	0.9999890531165151
52159	170	Streak Agent(27)	AD 5_4_plus_2_7	1	JCommTable6.R1C0	1/1/1970 7:40	1/1/1970 7:40	1/1/1970 7:40	1/1/1970 7:40	incorrect	1	1	0	Single-KC	171	JCommTable6.R1C0	31	AD JCommTable6.R1C0	14	0.5580939226442516
52160	171	Streak Agent(27)	AD 5_4_plus_2_7	1	JCommTable8.R0C0	1/1/1970 7:40	1/1/1970 7:40	1/1/1970 7:40	1/1/1970 7:40	correct	0	1	0	Single-KC	172	JCommTable8.R0C0	21	AD JCommTable8.R0C0	14	0.8184753938780571
52161	172	Streak Agent(27)	AD 5_4_plus_2_7	1	JCommTable4.R1C0	1/1/1970 7:40	1/1/1970 7:40	1/1/1970 7:40	1/1/1970 7:40	correct	0	1	0	Single-KC	173	JCommTable4.R1C0	18	AD JCommTable4.R1C0	14	0.9914941724430859
52162	173	Streak Agent(27)	AD 5_4_plus_2_7	1	JCommTable4.R0C0	1/1/1970 7:40	1/1/1970 7:40	1/1/1970 7:40	1/1/1970 7:40	correct	0	1	0	Single-KC	174	JCommTable4.R0C0	14	AD JCommTable4.R0C0	14	0.9669540857301064
52163	174	Streak Agent(27)	AD 5_4_plus_2_7	1	JCommTable5.R1C0	1/1/1970 7:40	1/1/1970 7:40	1/1/1970 7:40	1/1/1970 7:40	correct	0	1	0	Single-KC	175	JCommTable5.R1C0	14	AD JCommTable5.R1C0	14	0.9996814833061672
52164	175	Streak Agent(27)	AD 5_4_plus_2_7	1	JCommTable5.R0C0	1/1/1970 7:40	1/1/1970 7:40	1/1/1970 7:40	1/1/1970 7:40	correct	0	1	0	Single-KC	176	JCommTable5.R0C0	18	AD JCommTable5.R0C0	14	0.9345182964011365
52165	176	Streak Agent(27)	AD 5_4_plus_2_7	1	JCommTable6.R0C0	1/1/1970 7:40	1/1/1970 7:40	1/1/1970 7:40	1/1/1970 7:40	correct	0	1	0	Single-KC	177	JCommTable6.R0C0	31	AD JCommTable6.R0C0	14	0.6594665595190031
52166	177	Streak Agent(27)	AD 5_4_plus_2_7	1	done	1/1/1970 7:40	1/1/1970 7:40	1/1/1970 7:40	1/1/1970 7:40	correct	0	1	0	Single-KC	178	done	31	AD done	14	0.9998489209951278
52167	178	Streak Agent(27)	AD 10_2_plus_1_3	1	JCommTable6.R1C0	1/1/1970 7:40	1/1/1970 7:40	1/1/1970 7:40	1/1/1970 7:40	incorrect	1	1	0	Single-KC	179	JCommTable6.R1C0	32	AD JCommTable6.R1C0	15	0.5685349111804592
52168	179	Streak Agent(27)	AD 10_2_plus_1_3	1	JCommTable6.R0C0	1/1/1970 7:40	1/1/1970 7:40	1/1/1970 7:40	1/1/1970 7:40	incorrect	1	1	0	Single-KC	180	JCommTable6.R0C0	32	AD JCommTable6.R0C0	15	0.6699370627553062
52169	180	Streak Agent(27)	AD 10_2_plus_1_3	1	JCommTable8.R0C0	1/1/1970 7:40	1/1/1970 7:40	1/1/1970 7:40	1/1/1970 7:40	hint	0	1	1	Single-KC	181	JCommTable8.R0C0	22	AD JCommTable8.R0C0	15	0.8228562614258692
52170	181	Streak Agent(27)	AD 10_2_plus_1_3	1	JCommTable4.R1C0	1/1/1970 7:40	1/1/1970 7:40	1/1/1970 7:40	1/1/1970 7:40	correct	0	1	0	Single-KC	182	JCommTable4.R1C0	19	AD JCommTable4.R1C0	15	0.9943179906814645
52171	182	Streak Agent(27)	AD 10_2_plus_1_3	1	JCommTable4.R0C0	1/1/1970 7:40	1/1/1970 7:40	1/1/1970 7:40	1/1/1970 7:40	correct	0	1	0	Single-KC	183	JCommTable4.R0C0	15	AD JCommTable4.R0C0	15	0.9760572852990645
52172	183	Streak Agent(27)	AD 10_2_plus_1_3	1	JCommTable5.R1C0	1/1/1970 7:40	1/1/1970 7:40	1/1/1970 7:40	1/1/1970 7:40	correct	0	1	0	Single-KC	184	JCommTable5.R1C0	15	AD JCommTable5.R1C0	15	0.9998443524341729
52173	184	Streak Agent(27)	AD 10_2_plus_1_3	1	JCommTable5.R0C0	1/1/1970 7:40	1/1/1970 7:40	1/1/1970 7:40	1/1/1970 7:40	correct	0	1	0	Single-KC	185	JCommTable5.R0C0	19	AD JCommTable5.R0C0	15	0.9509635755896177
52174	185	Streak Agent(27)	AD 10_2_plus_1_3	1	done	1/1/1970 7:40	1/1/1970 7:40	1/1/1970 7:40	1/1/1970 7:40	correct	0	1	0	Single-KC	186	done	32	AD done	15	0.9999255134460341
52175	186	Streak Agent(27)	AD 9_8_plus_10_8	3	JCommTable6.R0C0	1/1/1970 7:40	1/1/1970 7:40	1/1/1970 7:40	1/1/1970 7:40	incorrect	1	1	0	Single-KC	187	JCommTable6.R0C0	33	AD JCommTable6.R0C0	16	0.6802417262141774
