	Row	Anon Student Id	Problem Name	Problem View	Step Name	Step Start Time	First Transaction Time	Correct Transaction Time	Step End Time	First Attempt	Incorrects	Corrects	Hints	KC (ptype_selection)	Opportunity (ptype_selection)	KC (Selected)	Opportunity (Selected)	KC (Single-KC)	Opportunity (Single-KC)	Prediction
5943	77	BKT Controller_random(24)	M 7_2_times_7_4	1	done	1/1/1970 2:37	1/1/1970 2:37	1/1/1970 2:37	1/1/1970 2:37	correct	0	1	0	M  done	5	done	14	Single-KC	78	0.9695830018268319
5944	78	BKT Controller_random(24)	AS 3_1_plus_6_1	1	JCommTable6.R0C0	1/1/1970 2:37	1/1/1970 2:37	1/1/1970 2:38	1/1/1970 2:38	incorrect	1	1	0	AS JCommTable6.R0C0	4	JCommTable6.R0C0	15	Single-KC	79	0.6602961433555055
5945	79	BKT Controller_random(24)	AS 3_1_plus_6_1	1	JCommTable6.R1C0	1/1/1970 2:38	1/1/1970 2:38	1/1/1970 2:38	1/1/1970 2:38	correct	0	1	0	AS JCommTable6.R1C0	4	JCommTable6.R1C0	15	Single-KC	80	0.6397735763531133
5946	80	BKT Controller_random(24)	AS 3_1_plus_6_1	1	JCommTable8.R0C0	1/1/1970 2:38	1/1/1970 2:38		1/1/1970 2:38	incorrect	1	0	0	AS JCommTable8.R0C0	4	JCommTable8.R0C0	11	Single-KC	81	3.678962700874738e-23
5947	81	BKT Controller_random(24)	AS 3_1_plus_6_1	1	done	1/1/1970 2:38	1/1/1970 2:38	1/1/1970 2:38	1/1/1970 2:38	correct	0	1	0	AS done	4	done	15	Single-KC	82	0.9811776896640466
5948	82	BKT Controller_random(24)	AD 5_5_plus_7_10	1	JCommTable6.R1C0	1/1/1970 2:38	1/1/1970 2:38	1/1/1970 2:38	1/1/1970 2:38	incorrect	2	1	0	AD JCommTable6.R1C0	7	JCommTable6.R1C0	16	Single-KC	83	0.5048404623837106
5949	83	BKT Controller_random(24)	AD 5_5_plus_7_10	1	JCommTable6.R0C0	1/1/1970 2:38	1/1/1970 2:38	1/1/1970 2:38	1/1/1970 2:38	incorrect	1	1	0	AD JCommTable6.R0C0	7	JCommTable6.R0C0	16	Single-KC	84	0.5736096851490412
5950	84	BKT Controller_random(24)	AD 5_5_plus_7_10	1	JCommTable8.R0C0	1/1/1970 2:38	1/1/1970 2:38	1/1/1970 2:38	1/1/1970 2:38	correct	1	1	0	AD JCommTable8.R0C0	7	JCommTable8.R0C0	12	Single-KC	85	0.8438406362971554
5951	85	BKT Controller_random(24)	AD 5_5_plus_7_10	1	JCommTable4.R1C0	1/1/1970 2:38	1/1/1970 2:38	1/1/1970 2:38	1/1/1970 2:38	correct	0	1	0	AD JCommTable4.R1C0	7	JCommTable4.R1C0	9	Single-KC	86	0.8961732471604131
5952	86	BKT Controller_random(24)	AD 5_5_plus_7_10	1	JCommTable4.R0C0	1/1/1970 2:38	1/1/1970 2:38	1/1/1970 2:38	1/1/1970 2:38	correct	0	1	0	AD JCommTable4.R0C0	7	JCommTable4.R0C0	7	Single-KC	87	0.7849702970101115
5953	87	BKT Controller_random(24)	AD 5_5_plus_7_10	1	JCommTable5.R1C0	1/1/1970 2:38	1/1/1970 2:38	1/1/1970 2:38	1/1/1970 2:38	correct	0	1	0	AD JCommTable5.R1C0	7	JCommTable5.R1C0	7	Single-KC	88	0.9505641044382704
5954	88	BKT Controller_random(24)	AD 5_5_plus_7_10	1	JCommTable5.R0C0	1/1/1970 2:38	1/1/1970 2:38	1/1/1970 2:38	1/1/1970 2:38	correct	0	1	0	AD JCommTable5.R0C0	7	JCommTable5.R0C0	7	Single-KC	89	0.6995740137416341
5955	89	BKT Controller_random(24)	AD 5_5_plus_7_10	1	done	1/1/1970 2:38	1/1/1970 2:38	1/1/1970 2:38	1/1/1970 2:38	correct	0	1	0	AD done	7	done	16	Single-KC	90	0.961036674448783
5956	90	BKT Controller_random(24)	AD 6_8_plus_1_3	1	JCommTable6.R1C0	1/1/1970 2:38	1/1/1970 2:38	1/1/1970 2:38	1/1/1970 2:38	incorrect	1	1	0	AD JCommTable6.R1C0	8	JCommTable6.R1C0	17	Single-KC	91	0.5144764251830144
5957	91	BKT Controller_random(24)	AD 6_8_plus_1_3	1	JCommTable8.R0C0	1/1/1970 2:38	1/1/1970 2:38	1/1/1970 2:38	1/1/1970 2:38	correct	0	1	0	AD JCommTable8.R0C0	8	JCommTable8.R0C0	13	Single-KC	92	0.8463563092947868
5958	92	BKT Controller_random(24)	AD 6_8_plus_1_3	1	JCommTable4.R1C0	1/1/1970 2:38	1/1/1970 2:38	1/1/1970 2:38	1/1/1970 2:38	correct	0	1	0	AD JCommTable4.R1C0	8	JCommTable4.R1C0	10	Single-KC	93	0.9314716694807588
5959	93	BKT Controller_random(24)	AD 6_8_plus_1_3	1	JCommTable4.R0C0	1/1/1970 2:38	1/1/1970 2:38	1/1/1970 2:38	1/1/1970 2:38	correct	0	1	0	AD JCommTable4.R0C0	8	JCommTable4.R0C0	8	Single-KC	94	0.8433385857164628
5960	94	BKT Controller_random(24)	AD 6_8_plus_1_3	1	JCommTable5.R1C0	1/1/1970 2:38	1/1/1970 2:38	1/1/1970 2:38	1/1/1970 2:38	correct	0	1	0	AD JCommTable5.R1C0	8	JCommTable5.R1C0	8	Single-KC	95	0.9758630244784339
5961	95	BKT Controller_random(24)	AD 6_8_plus_1_3	1	JCommTable5.R0C0	1/1/1970 2:38	1/1/1970 2:38	1/1/1970 2:38	1/1/1970 2:38	correct	1	1	0	AD JCommTable5.R0C0	8	JCommTable5.R0C0	8	Single-KC	96	0.7744628122052696
5962	96	BKT Controller_random(24)	AD 6_8_plus_1_3	1	JCommTable6.R0C0	1/1/1970 2:38	1/1/1970 2:38	1/1/1970 2:38	1/1/1970 2:38	correct	0	1	0	AD JCommTable6.R0C0	8	JCommTable6.R0C0	17	Single-KC	97	0.5850121046007403
5963	97	BKT Controller_random(24)	AD 6_8_plus_1_3	1	done	1/1/1970 2:38	1/1/1970 2:38	1/1/1970 2:38	1/1/1970 2:38	correct	0	1	0	AD done	8	done	17	Single-KC	98	0.9833791441984665
5964	98	BKT Controller_random(24)	M 10_5_times_7_1	1	JCommTable6.R1C0	1/1/1970 2:38	1/1/1970 2:38	1/1/1970 2:38	1/1/1970 2:38	correct	0	1	0	M  JCommTable6.R1C0	6	JCommTable6.R1C0	18	Single-KC	99	0.7225387644275707
5965	99	BKT Controller_random(24)	M 10_5_times_7_1	1	JCommTable6.R0C0	1/1/1970 2:39	1/1/1970 2:39	1/1/1970 2:39	1/1/1970 2:39	correct	0	1	0	M  JCommTable6.R0C0	6	JCommTable6.R0C0	18	Single-KC	100	0.7252500632760394
5966	100	BKT Controller_random(24)	M 10_5_times_7_1	1	done	1/1/1970 2:39	1/1/1970 2:39	1/1/1970 2:39	1/1/1970 2:39	correct	0	1	0	M  done	6	done	18	Single-KC	101	0.9864733059164871
5967	101	BKT Controller_random(24)	AD 2_4_plus_9_5	1	JCommTable6.R0C0	1/1/1970 2:39	1/1/1970 2:39	1/1/1970 2:39	1/1/1970 2:39	incorrect	2	1	0	AD JCommTable6.R0C0	9	JCommTable6.R0C0	19	Single-KC	102	0.5963241902730205
5968	102	BKT Controller_random(24)	AD 2_4_plus_9_5	1	JCommTable8.R0C0	1/1/1970 2:39	1/1/1970 2:39	1/1/1970 2:39	1/1/1970 2:39	correct	0	1	0	AD JCommTable8.R0C0	9	JCommTable8.R0C0	14	Single-KC	103	0.8488387154062652
5969	103	BKT Controller_random(24)	AD 2_4_plus_9_5	1	JCommTable4.R1C0	1/1/1970 2:39	1/1/1970 2:39	1/1/1970 2:39	1/1/1970 2:39	correct	0	1	0	AD JCommTable4.R1C0	9	JCommTable4.R1C0	11	Single-KC	104	0.9553672098290279
5970	104	BKT Controller_random(24)	AD 2_4_plus_9_5	1	JCommTable4.R0C0	1/1/1970 2:39	1/1/1970 2:39	1/1/1970 2:39	1/1/1970 2:39	correct	0	1	0	AD JCommTable4.R0C0	9	JCommTable4.R0C0	9	Single-KC	105	0.8881213488998813
5971	105	BKT Controller_random(24)	AD 2_4_plus_9_5	1	JCommTable5.R1C0	1/1/1970 2:39	1/1/1970 2:39	1/1/1970 2:39	1/1/1970 2:39	correct	0	1	0	AD JCommTable5.R1C0	9	JCommTable5.R1C0	9	Single-KC	106	0.9883735244694057
5972	106	BKT Controller_random(24)	AD 2_4_plus_9_5	1	JCommTable5.R0C0	1/1/1970 2:39	1/1/1970 2:39	1/1/1970 2:39	1/1/1970 2:39	correct	0	1	0	AD JCommTable5.R0C0	9	JCommTable5.R0C0	9	Single-KC	107	0.8350844034412441
5973	107	BKT Controller_random(24)	AD 2_4_plus_9_5	1	JCommTable6.R1C0	1/1/1970 2:39	1/1/1970 2:39	1/1/1970 2:39	1/1/1970 2:39	correct	0	1	0	AD JCommTable6.R1C0	9	JCommTable6.R1C0	19	Single-KC	108	0.5241016376728749
5974	108	BKT Controller_random(24)	AD 2_4_plus_9_5	1	done	1/1/1970 2:39	1/1/1970 2:39	1/1/1970 2:39	1/1/1970 2:39	correct	0	1	0	AD done	9	done	19	Single-KC	109	0.9930032014612644
5975	109	BKT Controller_random(24)	AS 3_8_plus_3_8	1	JCommTable6.R1C0	1/1/1970 2:39	1/1/1970 2:39	1/1/1970 2:39	1/1/1970 2:39	correct	0	1	0	AS JCommTable6.R1C0	5	JCommTable6.R1C0	20	Single-KC	110	0.6469165864195152
5976	110	BKT Controller_random(24)	AS 3_8_plus_3_8	1	JCommTable6.R0C0	1/1/1970 2:39	1/1/1970 2:39	1/1/1970 2:39	1/1/1970 2:39	correct	0	1	0	AS JCommTable6.R0C0	5	JCommTable6.R0C0	20	Single-KC	111	0.6758269398480471
5977	111	BKT Controller_random(24)	AS 3_8_plus_3_8	1	done	1/1/1970 2:39	1/1/1970 2:39	1/1/1970 2:39	1/1/1970 2:39	correct	0	1	0	AS done	5	done	20	Single-KC	112	0.993418638159259
5978	112	BKT Controller_random(24)	AD 6_4_plus_9_7	1	JCommTable8.R0C0	1/1/1970 2:39	1/1/1970 2:39	1/1/1970 2:39	1/1/1970 2:39	correct	0	1	0	AD JCommTable8.R0C0	10	JCommTable8.R0C0	15	Single-KC	113	0.8512880608370976
5979	113	BKT Controller_random(24)	AD 6_4_plus_9_7	1	JCommTable4.R1C0	1/1/1970 2:39	1/1/1970 2:39	1/1/1970 2:39	1/1/1970 2:39	correct	0	1	0	AD JCommTable4.R1C0	10	JCommTable4.R1C0	12	Single-KC	114	0.9711882054100002
5980	114	BKT Controller_random(24)	AD 6_4_plus_9_7	1	JCommTable4.R0C0	1/1/1970 2:39	1/1/1970 2:39	1/1/1970 2:39	1/1/1970 2:39	correct	0	1	0	AD JCommTable4.R0C0	10	JCommTable4.R0C0	10	Single-KC	115	0.9212973136161433
5981	115	BKT Controller_random(24)	AD 6_4_plus_9_7	1	JCommTable5.R1C0	1/1/1970 2:39	1/1/1970 2:39	1/1/1970 2:39	1/1/1970 2:39	correct	0	1	0	AD JCommTable5.R1C0	10	JCommTable5.R1C0	10	Single-KC	116	0.9944366409726991
5982	116	BKT Controller_random(24)	AD 6_4_plus_9_7	1	JCommTable5.R0C0	1/1/1970 2:39	1/1/1970 2:39	1/1/1970 2:39	1/1/1970 2:39	correct	0	1	0	AD JCommTable5.R0C0	10	JCommTable5.R0C0	10	Single-KC	117	0.8818965062865809
5983	117	BKT Controller_random(24)	AD 6_4_plus_9_7	1	JCommTable6.R1C0	1/1/1970 2:39	1/1/1970 2:39	1/1/1970 2:39	1/1/1970 2:39	correct	0	1	0	AD JCommTable6.R1C0	10	JCommTable6.R1C0	21	Single-KC	118	0.5337089786895322
5984	118	BKT Controller_random(24)	AD 6_4_plus_9_7	1	JCommTable6.R0C0	1/1/1970 2:39	1/1/1970 2:39	1/1/1970 2:39	1/1/1970 2:39	correct	0	1	0	AD JCommTable6.R0C0	10	JCommTable6.R0C0	21	Single-KC	119	0.6075347863314179
5985	119	BKT Controller_random(24)	AD 6_4_plus_9_7	1	done	1/1/1970 2:39	1/1/1970 2:39	1/1/1970 2:39	1/1/1970 2:39	correct	0	1	0	AD done	10	done	21	Single-KC	120	0.997071189852564
5986	120	BKT Controller_random(24)	AD 3_3_plus_7_8	1	JCommTable6.R1C0	1/1/1970 2:39	1/1/1970 2:39	1/1/1970 2:40	1/1/1970 2:40	incorrect	1	1	0	AD JCommTable6.R1C0	11	JCommTable6.R1C0	22	Single-KC	121	0.5432913799852858
5987	121	BKT Controller_random(24)	AD 3_3_plus_7_8	1	JCommTable8.R0C0	1/1/1970 2:39	1/1/1970 2:39	1/1/1970 2:39	1/1/1970 2:39	correct	0	1	0	AD JCommTable8.R0C0	11	JCommTable8.R0C0	16	Single-KC	122	0.8537045583836076
5988	122	BKT Controller_random(24)	AD 3_3_plus_7_8	1	JCommTable4.R1C0	1/1/1970 2:39	1/1/1970 2:39	1/1/1970 2:39	1/1/1970 2:39	correct	0	1	0	AD JCommTable4.R1C0	11	JCommTable4.R1C0	13	Single-KC	123	0.9815096685160889
5989	123	BKT Controller_random(24)	AD 3_3_plus_7_8	1	JCommTable5.R1C0	1/1/1970 2:40	1/1/1970 2:40	1/1/1970 2:40	1/1/1970 2:40	correct	0	1	0	AD JCommTable5.R1C0	11	JCommTable5.R1C0	11	Single-KC	124	0.9973463785065965
5990	124	BKT Controller_random(24)	AD 3_3_plus_7_8	1	JCommTable4.R0C0	1/1/1970 2:40	1/1/1970 2:40	1/1/1970 2:40	1/1/1970 2:40	correct	1	1	0	AD JCommTable4.R0C0	11	JCommTable4.R0C0	11	Single-KC	125	0.9452419970496045
5991	125	BKT Controller_random(24)	AD 3_3_plus_7_8	1	JCommTable5.R0C0	1/1/1970 2:40	1/1/1970 2:40	1/1/1970 2:40	1/1/1970 2:40	correct	0	1	0	AD JCommTable5.R0C0	11	JCommTable5.R0C0	11	Single-KC	126	0.9167455073433158
5992	126	BKT Controller_random(24)	AD 3_3_plus_7_8	1	JCommTable6.R0C0	1/1/1970 2:40	1/1/1970 2:40	1/1/1970 2:40	1/1/1970 2:40	correct	0	1	0	AD JCommTable6.R0C0	11	JCommTable6.R0C0	22	Single-KC	127	0.6186331561147065
5993	127	BKT Controller_random(24)	AD 3_3_plus_7_8	1	done	1/1/1970 2:40	1/1/1970 2:40	1/1/1970 2:40	1/1/1970 2:40	correct	0	1	0	AD done	11	done	22	Single-KC	128	0.99877693401117
5994	0	BKT Controller_random(25)	AD 8_6_plus_6_7	1	JCommTable8.R0C0	1/1/1970 2:40	1/1/1970 2:40	1/1/1970 2:40	1/1/1970 2:40	hint	1	1	1	AD JCommTable8.R0C0	1	JCommTable8.R0C0	1	Single-KC	1	0.7979067924046187
5995	1	BKT Controller_random(25)	AD 8_6_plus_6_7	1	JCommTable4.R1C0	1/1/1970 2:40	1/1/1970 2:40	1/1/1970 2:40	1/1/1970 2:40	hint	1	1	1	AD JCommTable4.R1C0	1	JCommTable4.R1C0	1	Single-KC	2	0.31696411370445393
5996	2	BKT Controller_random(25)	AD 8_6_plus_6_7	1	JCommTable4.R0C0	1/1/1970 2:40	1/1/1970 2:40	1/1/1970 2:40	1/1/1970 2:40	hint	1	1	1	AD JCommTable4.R0C0	1	JCommTable4.R0C0	1	Single-KC	3	0.22546112563440043
5997	3	BKT Controller_random(25)	AD 8_6_plus_6_7	1	JCommTable5.R1C0	1/1/1970 2:40	1/1/1970 2:40	1/1/1970 2:40	1/1/1970 2:40	hint	1	1	1	AD JCommTable5.R1C0	1	JCommTable5.R1C0	1	Single-KC	4	0.15429158673340415
5998	4	BKT Controller_random(25)	AD 8_6_plus_6_7	1	JCommTable5.R0C0	1/1/1970 2:40	1/1/1970 2:40	1/1/1970 2:40	1/1/1970 2:40	hint	1	1	1	AD JCommTable5.R0C0	1	JCommTable5.R0C0	1	Single-KC	5	0.15660159563704104
5999	5	BKT Controller_random(25)	AD 8_6_plus_6_7	1	JCommTable6.R1C0	1/1/1970 2:40	1/1/1970 2:40	1/1/1970 2:40	1/1/1970 2:40	hint	1	1	1	AD JCommTable6.R1C0	1	JCommTable6.R1C0	1	Single-KC	6	0.3987892753489588
6000	6	BKT Controller_random(25)	AD 8_6_plus_6_7	1	JCommTable6.R0C0	1/1/1970 2:40	1/1/1970 2:40	1/1/1970 2:40	1/1/1970 2:40	hint	1	1	1	AD JCommTable6.R0C0	1	JCommTable6.R0C0	1	Single-KC	7	0.4544617398961278
6001	7	BKT Controller_random(25)	AD 8_6_plus_6_7	1	done	1/1/1970 2:40	1/1/1970 2:40	1/1/1970 2:40	1/1/1970 2:40	hint	0	1	1	AD done	1	done	1	Single-KC	8	0.0959727824828255
6002	8	BKT Controller_random(25)	AD 6_10_plus_1_10	1	done	1/1/1970 2:40	1/1/1970 2:40	1/1/1970 2:41	1/1/1970 2:41	incorrect	1	1	1	AD done	2	done	2	Single-KC	9	0.20296741661296996
6003	9	BKT Controller_random(25)	AD 6_10_plus_1_10	1	JCommTable8.R0C0	1/1/1970 2:40	1/1/1970 2:40	1/1/1970 2:40	1/1/1970 2:40	correct	0	1	0	AD JCommTable8.R0C0	2	JCommTable8.R0C0	2	Single-KC	10	0.800987926560503
6004	10	BKT Controller_random(25)	AD 6_10_plus_1_10	1	JCommTable5.R0C0	1/1/1970 2:41	1/1/1970 2:41	1/1/1970 2:41	1/1/1970 2:41	incorrect	2	1	1	AD JCommTable5.R0C0	2	JCommTable5.R0C0	2	Single-KC	11	0.21495369550670437
6005	11	BKT Controller_random(25)	AD 6_10_plus_1_10	1	JCommTable5.R1C0	1/1/1970 2:41	1/1/1970 2:41	1/1/1970 2:41	1/1/1970 2:41	incorrect	1	1	0	AD JCommTable5.R1C0	2	JCommTable5.R1C0	2	Single-KC	12	0.2772523755017443
6006	12	BKT Controller_random(25)	AD 6_10_plus_1_10	1	JCommTable6.R0C0	1/1/1970 2:41	1/1/1970 2:41	1/1/1970 2:41	1/1/1970 2:41	incorrect	2	1	1	AD JCommTable6.R0C0	2	JCommTable6.R0C0	2	Single-KC	13	0.4660846490368043
6007	13	BKT Controller_random(25)	AD 6_10_plus_1_10	1	JCommTable6.R1C0	1/1/1970 2:41	1/1/1970 2:41	1/1/1970 2:41	1/1/1970 2:41	incorrect	2	1	0	AD JCommTable6.R1C0	2	JCommTable6.R1C0	2	Single-KC	14	0.40806921252468104
6008	14	BKT Controller_random(25)	AD 6_10_plus_1_10	1	JCommTable4.R0C0	1/1/1970 2:41	1/1/1970 2:41	1/1/1970 2:41	1/1/1970 2:41	incorrect	2	1	1	AD JCommTable4.R0C0	2	JCommTable4.R0C0	2	Single-KC	15	0.3003339422310703
6009	15	BKT Controller_random(25)	AD 6_10_plus_1_10	1	JCommTable4.R1C0	1/1/1970 2:41	1/1/1970 2:41	1/1/1970 2:41	1/1/1970 2:41	incorrect	2	1	1	AD JCommTable4.R1C0	2	JCommTable4.R1C0	2	Single-KC	16	0.4222239721382062
6010	16	BKT Controller_random(25)	AD 1_9_plus_7_9	1	JCommTable8.R0C0	1/1/1970 2:41	1/1/1970 2:41	1/1/1970 2:41	1/1/1970 2:41	correct	0	1	0	AD JCommTable8.R0C0	3	JCommTable8.R0C0	3	Single-KC	17	0.8040336225827981
6011	17	BKT Controller_random(25)	AD 1_9_plus_7_9	1	done	1/1/1970 2:41	1/1/1970 2:41	1/1/1970 2:42	1/1/1970 2:42	incorrect	2	1	0	AD done	3	done	3	Single-KC	18	0.37920937480534084
6012	18	BKT Controller_random(25)	AD 1_9_plus_7_9	1	JCommTable5.R0C0	1/1/1970 2:41	1/1/1970 2:41	1/1/1970 2:41	1/1/1970 2:42	incorrect	2	1	1	AD JCommTable5.R0C0	3	JCommTable5.R0C0	3	Single-KC	19	0.28763345238040106
6013	19	BKT Controller_random(25)	AD 1_9_plus_7_9	1	JCommTable4.R1C0	1/1/1970 2:41	1/1/1970 2:41	1/1/1970 2:41	1/1/1970 2:41	correct	0	1	0	AD JCommTable4.R1C0	3	JCommTable4.R1C0	3	Single-KC	20	0.535056900932501
6014	20	BKT Controller_random(25)	AD 1_9_plus_7_9	1	JCommTable5.R1C0	1/1/1970 2:41	1/1/1970 2:41	1/1/1970 2:41	1/1/1970 2:41	correct	0	1	0	AD JCommTable5.R1C0	3	JCommTable5.R1C0	3	Single-KC	21	0.4464725566636681
6015	21	BKT Controller_random(25)	AD 1_9_plus_7_9	1	JCommTable4.R0C0	1/1/1970 2:41	1/1/1970 2:41	1/1/1970 2:41	1/1/1970 2:41	correct	0	1	0	AD JCommTable4.R0C0	3	JCommTable4.R0C0	3	Single-KC	22	0.3876274289566077
6016	22	BKT Controller_random(25)	AD 1_9_plus_7_9	1	JCommTable6.R1C0	1/1/1970 2:41	1/1/1970 2:41	1/1/1970 2:42	1/1/1970 2:42	incorrect	1	1	0	AD JCommTable6.R1C0	3	JCommTable6.R1C0	3	Single-KC	23	0.4174151665649921
6017	23	BKT Controller_random(25)	AD 1_9_plus_7_9	1	JCommTable6.R0C0	1/1/1970 2:42	1/1/1970 2:42	1/1/1970 2:42	1/1/1970 2:42	correct	0	1	0	AD JCommTable6.R0C0	3	JCommTable6.R0C0	3	Single-KC	24	0.47774449817640563
6018	24	BKT Controller_random(25)	AD 7_4_plus_3_7	1	JCommTable8.R0C0	1/1/1970 2:42	1/1/1970 2:42	1/1/1970 2:42	1/1/1970 2:42	correct	0	1	0	AD JCommTable8.R0C0	4	JCommTable8.R0C0	4	Single-KC	25	0.8070439356537136
6019	25	BKT Controller_random(25)	AD 7_4_plus_3_7	1	JCommTable4.R1C0	1/1/1970 2:42	1/1/1970 2:42	1/1/1970 2:42	1/1/1970 2:42	incorrect	3	1	1	AD JCommTable4.R1C0	4	JCommTable4.R1C0	4	Single-KC	26	0.6444122303016209
6020	26	BKT Controller_random(25)	AD 7_4_plus_3_7	1	JCommTable5.R0C0	1/1/1970 2:42	1/1/1970 2:42	1/1/1970 2:42	1/1/1970 2:42	incorrect	3	1	1	AD JCommTable5.R0C0	4	JCommTable5.R0C0	4	Single-KC	27	0.3732050977321831
6021	27	BKT Controller_random(25)	AD 7_4_plus_3_7	1	JCommTable5.R1C0	1/1/1970 2:42	1/1/1970 2:42	1/1/1970 2:42	1/1/1970 2:42	correct	0	1	0	AD JCommTable5.R1C0	4	JCommTable5.R1C0	4	Single-KC	28	0.6290783845482996
6022	28	BKT Controller_random(25)	AD 7_4_plus_3_7	1	JCommTable4.R0C0	1/1/1970 2:42	1/1/1970 2:42	1/1/1970 2:42	1/1/1970 2:42	correct	0	1	0	AD JCommTable4.R0C0	4	JCommTable4.R0C0	4	Single-KC	29	0.4827857325493432
6023	29	BKT Controller_random(25)	AD 7_4_plus_3_7	1	JCommTable6.R0C0	1/1/1970 2:42	1/1/1970 2:42	1/1/1970 2:42	1/1/1970 2:42	incorrect	1	1	0	AD JCommTable6.R0C0	4	JCommTable6.R0C0	4	Single-KC	30	0.48942865137680386
6024	30	BKT Controller_random(25)	AD 7_4_plus_3_7	1	JCommTable6.R1C0	1/1/1970 2:42	1/1/1970 2:42	1/1/1970 2:42	1/1/1970 2:42	correct	0	1	0	AD JCommTable6.R1C0	4	JCommTable6.R1C0	4	Single-KC	31	0.42682082630583074
6025	31	BKT Controller_random(25)	AD 7_4_plus_3_7	1	done	1/1/1970 2:42	1/1/1970 2:42	1/1/1970 2:42	1/1/1970 2:42	correct	0	1	0	AD done	4	done	4	Single-KC	32	0.5943648759546833
6026	32	BKT Controller_random(25)	AS 4_1_plus_3_1	1	JCommTable8.R0C0	1/1/1970 2:42	1/1/1970 2:42		1/1/1970 2:42	incorrect	1	0	0	AS JCommTable8.R0C0	1	JCommTable8.R0C0	5	Single-KC	33	3.016546517474023e-23
6027	33	BKT Controller_random(25)	AS 4_1_plus_3_1	1	JCommTable4.R1C0	1/1/1970 2:42	1/1/1970 2:42		1/1/1970 2:42	incorrect	1	0	0	AS JCommTable4.R1C0	1	JCommTable4.R1C0	5	Single-KC	34	1.5059737102409978e-06
6028	34	BKT Controller_random(25)	AS 4_1_plus_3_1	1	JCommTable5.R0C0	1/1/1970 2:42	1/1/1970 2:42		1/1/1970 2:42	incorrect	1	0	0	AS JCommTable5.R0C0	1	JCommTable5.R0C0	5	Single-KC	35	2.384146661007187e-07
6029	35	BKT Controller_random(25)	AS 4_1_plus_3_1	1	JCommTable6.R1C0	1/1/1970 2:42	1/1/1970 2:42	1/1/1970 2:42	1/1/1970 2:42	hint	1	1	1	AS JCommTable6.R1C0	1	JCommTable6.R1C0	5	Single-KC	36	0.5701513918559457
6030	36	BKT Controller_random(25)	AS 4_1_plus_3_1	1	done	1/1/1970 2:42	1/1/1970 2:42	1/1/1970 2:43	1/1/1970 2:43	incorrect	1	1	1	AS done	1	done	5	Single-KC	37	0.637745692980225
6031	37	BKT Controller_random(25)	AS 4_1_plus_3_1	1	JCommTable6.R0C0	1/1/1970 2:42	1/1/1970 2:42	1/1/1970 2:43	1/1/1970 2:43	hint	1	1	1	AS JCommTable6.R0C0	1	JCommTable6.R0C0	5	Single-KC	38	0.5636429250818016
6032	38	BKT Controller_random(25)	AD 6_8_plus_7_8	1	JCommTable8.R0C0	1/1/1970 2:43	1/1/1970 2:43	1/1/1970 2:43	1/1/1970 2:43	correct	0	1	0	AD JCommTable8.R0C0	5	JCommTable8.R0C0	6	Single-KC	39	0.8100189325954338
6033	39	BKT Controller_random(25)	AD 6_8_plus_7_8	1	JCommTable6.R1C0	1/1/1970 2:43	1/1/1970 2:43	1/1/1970 2:43	1/1/1970 2:43	incorrect	1	1	0	AD JCommTable6.R1C0	5	JCommTable6.R1C0	6	Single-KC	40	0.4362797104328634
6034	40	BKT Controller_random(25)	AD 6_8_plus_7_8	1	JCommTable6.R0C0	1/1/1970 2:43	1/1/1970 2:43	1/1/1970 2:43	1/1/1970 2:43	incorrect	1	1	0	AD JCommTable6.R0C0	5	JCommTable6.R0C0	6	Single-KC	41	0.5011243667270564
6035	41	BKT Controller_random(25)	AD 6_8_plus_7_8	1	JCommTable4.R1C0	1/1/1970 2:43	1/1/1970 2:43	1/1/1970 2:43	1/1/1970 2:43	correct	0	1	0	AD JCommTable4.R1C0	5	JCommTable4.R1C0	6	Single-KC	42	0.7405203766768492
6036	42	BKT Controller_random(25)	AD 6_8_plus_7_8	1	JCommTable5.R1C0	1/1/1970 2:43	1/1/1970 2:43	1/1/1970 2:43	1/1/1970 2:43	correct	0	1	0	AD JCommTable5.R1C0	5	JCommTable5.R1C0	5	Single-KC	43	0.7809931905409198
6037	43	BKT Controller_random(25)	AD 6_8_plus_7_8	1	JCommTable4.R0C0	1/1/1970 2:43	1/1/1970 2:43	1/1/1970 2:43	1/1/1970 2:43	correct	0	1	0	AD JCommTable4.R0C0	5	JCommTable4.R0C0	5	Single-KC	44	0.579209129975618
6038	44	BKT Controller_random(25)	AD 6_8_plus_7_8	1	JCommTable5.R0C0	1/1/1970 2:43	1/1/1970 2:43	1/1/1970 2:43	1/1/1970 2:43	hint	0	1	1	AD JCommTable5.R0C0	5	JCommTable5.R0C0	6	Single-KC	45	0.46752656461400904
6039	45	BKT Controller_random(25)	AD 6_8_plus_7_8	1	done	1/1/1970 2:43	1/1/1970 2:43	1/1/1970 2:43	1/1/1970 2:43	incorrect	1	1	0	AD done	5	done	6	Single-KC	46	0.7785064975087576
6040	46	BKT Controller_random(25)	AD 8_8_plus_3_9	1	JCommTable8.R0C0	1/1/1970 2:43	1/1/1970 2:43	1/1/1970 2:43	1/1/1970 2:43	correct	0	1	0	AD JCommTable8.R0C0	6	JCommTable8.R0C0	7	Single-KC	47	0.8129586915602841
