Row	Anon Student Id	Problem Name	Problem View	Step Name	Step Start Time	First Transaction Time	Correct Transaction Time	Step End Time	First Attempt	Incorrects	Corrects	Hints	KC (Field-num5-merged)	Opportunity (Field-num5-merged)	KC (Single-KC)	Opportunity (Single-KC)	KC (Field)	Opportunity (Field)	KC (Unique-step)	Opportunity (Unique-step)	KC (Literal-Field)	Opportunity (Literal-Field)
50	Stu_df93f2bf27fbd5ca8c6473d322aa21d4	AD 4_5_plus_2_7	1	num3	4/28/2015 13:35	4/28/2015 13:35	4/28/2015 13:35	4/28/2015 13:35	correct	0	1	0	AD num3	3	Single-KC	51	AD JCommTable4.R0C0	3	KC572	1	num3	3
51	Stu_df93f2bf27fbd5ca8c6473d322aa21d4	AD 4_5_plus_2_7	1	den4	4/28/2015 13:35	4/28/2015 13:35	4/28/2015 13:35	4/28/2015 13:35	correct	0	1	0	AD den4	3	Single-KC	52	AD JCommTable5.R1C0	3	KC455	1	den4	3
52	Stu_df93f2bf27fbd5ca8c6473d322aa21d4	AD 4_5_plus_2_7	1	num4	4/28/2015 13:35	4/28/2015 13:35	4/28/2015 13:35	4/28/2015 13:35	correct	0	1	0	AD num4	3	Single-KC	53	AD JCommTable5.R0C0	3	KC871	1	num4	3
53	Stu_df93f2bf27fbd5ca8c6473d322aa21d4	AD 4_5_plus_2_7	1	den5	4/28/2015 13:36	4/28/2015 13:36	4/28/2015 13:36	4/28/2015 13:36	correct	0	1	0	AD den5	3	Single-KC	54	AD JCommTable6.R1C0	3	KC179	1	den5	11
54	Stu_df93f2bf27fbd5ca8c6473d322aa21d4	AD 4_5_plus_2_7	1	num5	4/28/2015 13:36	4/28/2015 13:36	4/28/2015 13:36	4/28/2015 13:36	correct	0	1	0	num5	7	Single-KC	55	AD JCommTable6.R0C0	3	KC850	1	num5	11
55	Stu_df93f2bf27fbd5ca8c6473d322aa21d4	AD 4_5_plus_2_7	1	done	4/28/2015 13:36	4/28/2015 13:36	4/28/2015 13:36	4/28/2015 13:36	correct	0	1	0	AD done	3	Single-KC	56	AD done	3	KC813	1	done	11
56	Stu_df93f2bf27fbd5ca8c6473d322aa21d4	AD 5_3_plus_9_8	1	check_convert	4/28/2015 13:36	4/28/2015 13:36	4/28/2015 13:36	4/28/2015 13:36	correct	0	1	0	AD check_convert	4	Single-KC	57	AD JCommTable8.R0C0	12	KC108	1	check_convert	12
57	Stu_df93f2bf27fbd5ca8c6473d322aa21d4	AD 5_3_plus_9_8	1	den3	4/28/2015 13:36	4/28/2015 13:36	4/28/2015 13:36	4/28/2015 13:36	correct	0	1	0	AD den3	4	Single-KC	58	AD JCommTable4.R1C0	4	KC123	1	den3	4
58	Stu_df93f2bf27fbd5ca8c6473d322aa21d4	AD 5_3_plus_9_8	1	den4	4/28/2015 13:36	4/28/2015 13:36	4/28/2015 13:36	4/28/2015 13:36	correct	0	1	0	AD den4	4	Single-KC	59	AD JCommTable5.R1C0	4	KC756	1	den4	4
59	Stu_df93f2bf27fbd5ca8c6473d322aa21d4	AD 5_3_plus_9_8	1	den5	4/28/2015 13:36	4/28/2015 13:36	4/28/2015 13:37	4/28/2015 13:37	incorrect	1	1	0	AD den5	4	Single-KC	60	AD JCommTable6.R1C0	4	KC222	1	den5	12
60	Stu_df93f2bf27fbd5ca8c6473d322aa21d4	AD 5_3_plus_9_8	1	num3	4/28/2015 13:37	4/28/2015 13:37	4/28/2015 13:37	4/28/2015 13:37	correct	0	1	0	AD num3	4	Single-KC	61	AD JCommTable4.R0C0	4	KC17	1	num3	4
61	Stu_df93f2bf27fbd5ca8c6473d322aa21d4	AD 5_3_plus_9_8	1	num4	4/28/2015 13:37	4/28/2015 13:37	4/28/2015 13:37	4/28/2015 13:37	correct	0	1	0	AD num4	4	Single-KC	62	AD JCommTable5.R0C0	4	KC265	1	num4	4
62	Stu_df93f2bf27fbd5ca8c6473d322aa21d4	AD 5_3_plus_9_8	1	num5	4/28/2015 13:37	4/28/2015 13:37	4/28/2015 13:37	4/28/2015 13:37	correct	0	1	0	num5	8	Single-KC	63	AD JCommTable6.R0C0	4	KC125	1	num5	12
63	Stu_df93f2bf27fbd5ca8c6473d322aa21d4	AD 5_3_plus_9_8	1	done	4/28/2015 13:37	4/28/2015 13:37	4/28/2015 13:37	4/28/2015 13:37	incorrect	1	1	0	AD done	4	Single-KC	64	AD done	4	KC754	1	done	12
64	Stu_df93f2bf27fbd5ca8c6473d322aa21d4	M 5_3_times_2_5	1	den5	4/28/2015 13:38	4/28/2015 13:38	4/28/2015 13:38	4/28/2015 13:38	correct	0	1	0	M den5	5	Single-KC	65	M  JCommTable6.R1C0	5	KC688	1	den5	13
65	Stu_df93f2bf27fbd5ca8c6473d322aa21d4	M 5_3_times_2_5	1	num5	4/28/2015 13:38	4/28/2015 13:38	4/28/2015 13:38	4/28/2015 13:38	correct	0	1	0	M num5	5	Single-KC	66	M  JCommTable6.R0C0	5	KC585	1	num5	13
66	Stu_df93f2bf27fbd5ca8c6473d322aa21d4	M 5_3_times_2_5	1	done	4/28/2015 13:38	4/28/2015 13:38	4/28/2015 13:38	4/28/2015 13:38	correct	0	1	0	M done	5	Single-KC	67	M  done	5	KC583	1	done	13
67	Stu_df93f2bf27fbd5ca8c6473d322aa21d4	M 5_3_times_2_5	1	check_convert	4/28/2015 13:38	4/28/2015 13:38	4/28/2015 13:38	4/28/2015 13:38	correct	0	1	0	M check_convert	5	Single-KC	68	AD JCommTable8.R0C0	13	KC923	1	check_convert	13
68	Stu_df93f2bf27fbd5ca8c6473d322aa21d4	M 4_5_times_3_10	1	num5	4/28/2015 13:38	4/28/2015 13:38	4/28/2015 13:38	4/28/2015 13:38	correct	0	1	0	M num5	6	Single-KC	69	M  JCommTable6.R0C0	6	KC275	1	num5	14
69	Stu_df93f2bf27fbd5ca8c6473d322aa21d4	M 4_5_times_3_10	1	den5	4/28/2015 13:38	4/28/2015 13:38	4/28/2015 13:38	4/28/2015 13:38	correct	0	1	0	M den5	6	Single-KC	70	M  JCommTable6.R1C0	6	KC274	1	den5	14
70	Stu_df93f2bf27fbd5ca8c6473d322aa21d4	M 4_5_times_3_10	1	done	4/28/2015 13:38	4/28/2015 13:38	4/28/2015 13:38	4/28/2015 13:38	correct	0	1	0	M done	6	Single-KC	71	M  done	6	KC200	1	done	14
71	Stu_df93f2bf27fbd5ca8c6473d322aa21d4	M 4_5_times_3_10	1	check_convert	4/28/2015 13:38	4/28/2015 13:38	4/28/2015 13:38	4/28/2015 13:38	correct	0	1	0	M check_convert	6	Single-KC	72	AD JCommTable8.R0C0	14	KC190	1	check_convert	14
72	Stu_df93f2bf27fbd5ca8c6473d322aa21d4	AD 3_7_plus_2_8	1	check_convert	4/28/2015 13:38	4/28/2015 13:38	4/28/2015 13:38	4/28/2015 13:38	correct	0	1	0	AD check_convert	5	Single-KC	73	AD JCommTable8.R0C0	15	KC635	1	check_convert	15
73	Stu_df93f2bf27fbd5ca8c6473d322aa21d4	AD 3_7_plus_2_8	1	den3	4/28/2015 13:38	4/28/2015 13:38	4/28/2015 13:38	4/28/2015 13:38	correct	0	1	0	AD den3	5	Single-KC	74	AD JCommTable4.R1C0	5	KC429	1	den3	5
74	Stu_df93f2bf27fbd5ca8c6473d322aa21d4	AD 3_7_plus_2_8	1	den4	4/28/2015 13:38	4/28/2015 13:38	4/28/2015 13:38	4/28/2015 13:38	correct	0	1	0	AD den4	5	Single-KC	75	AD JCommTable5.R1C0	5	KC974	1	den4	5
75	Stu_df93f2bf27fbd5ca8c6473d322aa21d4	AD 3_7_plus_2_8	1	num3	4/28/2015 13:38	4/28/2015 13:38	4/28/2015 13:38	4/28/2015 13:38	correct	0	1	0	AD num3	5	Single-KC	76	AD JCommTable4.R0C0	5	KC59	1	num3	5
76	Stu_df93f2bf27fbd5ca8c6473d322aa21d4	AD 3_7_plus_2_8	1	num4	4/28/2015 13:38	4/28/2015 13:38	4/28/2015 13:38	4/28/2015 13:38	correct	0	1	0	AD num4	5	Single-KC	77	AD JCommTable5.R0C0	5	KC69	1	num4	5
77	Stu_df93f2bf27fbd5ca8c6473d322aa21d4	AD 3_7_plus_2_8	1	den5	4/28/2015 13:38	4/28/2015 13:38	4/28/2015 13:38	4/28/2015 13:38	correct	0	1	0	AD den5	5	Single-KC	78	AD JCommTable6.R1C0	5	KC666	1	den5	15
78	Stu_df93f2bf27fbd5ca8c6473d322aa21d4	AD 3_7_plus_2_8	1	num5	4/28/2015 13:38	4/28/2015 13:38	4/28/2015 13:38	4/28/2015 13:38	correct	0	1	0	num5	9	Single-KC	79	AD JCommTable6.R0C0	5	KC691	1	num5	15
79	Stu_df93f2bf27fbd5ca8c6473d322aa21d4	AD 3_7_plus_2_8	1	done	4/28/2015 13:38	4/28/2015 13:38	4/28/2015 13:38	4/28/2015 13:38	correct	0	1	0	AD done	5	Single-KC	80	AD done	5	KC27	1	done	15
80	Stu_df93f2bf27fbd5ca8c6473d322aa21d4	AD 5_3_plus_2_5	1	check_convert	4/28/2015 13:39	4/28/2015 13:39	4/28/2015 13:39	4/28/2015 13:39	correct	0	1	0	AD check_convert	6	Single-KC	81	AD JCommTable8.R0C0	16	KC33	1	check_convert	16
81	Stu_df93f2bf27fbd5ca8c6473d322aa21d4	AD 5_3_plus_2_5	1	den3	4/28/2015 13:39	4/28/2015 13:39	4/28/2015 13:39	4/28/2015 13:39	correct	0	1	0	AD den3	6	Single-KC	82	AD JCommTable4.R1C0	6	KC217	1	den3	6
82	Stu_df93f2bf27fbd5ca8c6473d322aa21d4	AD 5_3_plus_2_5	1	den4	4/28/2015 13:39	4/28/2015 13:39	4/28/2015 13:39	4/28/2015 13:39	correct	0	1	0	AD den4	6	Single-KC	83	AD JCommTable5.R1C0	6	KC395	1	den4	6
83	Stu_df93f2bf27fbd5ca8c6473d322aa21d4	AD 5_3_plus_2_5	1	num3	4/28/2015 13:39	4/28/2015 13:39	4/28/2015 13:39	4/28/2015 13:39	correct	0	1	0	AD num3	6	Single-KC	84	AD JCommTable4.R0C0	6	KC547	1	num3	6
84	Stu_df93f2bf27fbd5ca8c6473d322aa21d4	AD 5_3_plus_2_5	1	num4	4/28/2015 13:39	4/28/2015 13:39	4/28/2015 13:39	4/28/2015 13:39	correct	0	1	0	AD num4	6	Single-KC	85	AD JCommTable5.R0C0	6	KC160	1	num4	6
85	Stu_df93f2bf27fbd5ca8c6473d322aa21d4	AD 5_3_plus_2_5	1	num5	4/28/2015 13:39	4/28/2015 13:39	4/28/2015 13:39	4/28/2015 13:39	correct	0	1	0	num5	10	Single-KC	86	AD JCommTable6.R0C0	6	KC341	1	num5	16
86	Stu_df93f2bf27fbd5ca8c6473d322aa21d4	AD 5_3_plus_2_5	1	den5	4/28/2015 13:39	4/28/2015 13:39	4/28/2015 13:39	4/28/2015 13:39	correct	0	1	0	AD den5	6	Single-KC	87	AD JCommTable6.R1C0	6	KC710	1	den5	16
87	Stu_df93f2bf27fbd5ca8c6473d322aa21d4	AD 5_3_plus_2_5	1	done	4/28/2015 13:39	4/28/2015 13:39	4/28/2015 13:39	4/28/2015 13:39	correct	0	1	0	AD done	6	Single-KC	88	AD done	6	KC962	1	done	16
88	Stu_df93f2bf27fbd5ca8c6473d322aa21d4	M 3_2_times_1_4	1	den5	4/28/2015 13:39	4/28/2015 13:39	4/28/2015 13:39	4/28/2015 13:39	correct	0	1	0	M den5	7	Single-KC	89	M  JCommTable6.R1C0	7	KC749	1	den5	17
89	Stu_df93f2bf27fbd5ca8c6473d322aa21d4	M 3_2_times_1_4	1	num5	4/28/2015 13:39	4/28/2015 13:39	4/28/2015 13:39	4/28/2015 13:39	correct	0	1	0	M num5	7	Single-KC	90	M  JCommTable6.R0C0	7	KC311	1	num5	17
90	Stu_df93f2bf27fbd5ca8c6473d322aa21d4	M 3_2_times_1_4	1	done	4/28/2015 13:39	4/28/2015 13:39	4/28/2015 13:39	4/28/2015 13:39	correct	0	1	0	M done	7	Single-KC	91	M  done	7	KC336	1	done	17
91	Stu_df93f2bf27fbd5ca8c6473d322aa21d4	M 3_2_times_1_4	1	check_convert	4/28/2015 13:39	4/28/2015 13:39	4/28/2015 13:39	4/28/2015 13:39	correct	0	1	0	M check_convert	7	Single-KC	92	AD JCommTable8.R0C0	17	KC490	1	check_convert	17
92	Stu_df93f2bf27fbd5ca8c6473d322aa21d4	M 1_2_times_2_3	1	num5	4/28/2015 13:39	4/28/2015 13:39	4/28/2015 13:39	4/28/2015 13:39	correct	0	1	0	M num5	8	Single-KC	93	M  JCommTable6.R0C0	8	KC102	1	num5	18
93	Stu_df93f2bf27fbd5ca8c6473d322aa21d4	M 1_2_times_2_3	1	den5	4/28/2015 13:39	4/28/2015 13:39	4/28/2015 13:39	4/28/2015 13:39	correct	0	1	0	M den5	8	Single-KC	94	M  JCommTable6.R1C0	8	KC652	1	den5	18
94	Stu_df93f2bf27fbd5ca8c6473d322aa21d4	M 1_2_times_2_3	1	done	4/28/2015 13:39	4/28/2015 13:39	4/28/2015 13:39	4/28/2015 13:39	correct	0	1	0	M done	8	Single-KC	95	M  done	8	KC917	1	done	18
95	Stu_df93f2bf27fbd5ca8c6473d322aa21d4	M 1_2_times_2_3	1	check_convert	4/28/2015 13:39	4/28/2015 13:39	4/28/2015 13:39	4/28/2015 13:39	correct	0	1	0	M check_convert	8	Single-KC	96	AD JCommTable8.R0C0	18	KC758	1	check_convert	18
96	Stu_df93f2bf27fbd5ca8c6473d322aa21d4	AS 2_5_plus_4_5	1	den5	4/28/2015 13:40	4/28/2015 13:40	4/28/2015 13:40	4/28/2015 13:40	correct	0	1	0	AS den5	5	Single-KC	97	AS JCommTable6.R1C0	5	KC595	1	den5	19
97	Stu_df93f2bf27fbd5ca8c6473d322aa21d4	AS 2_5_plus_4_5	1	num5	4/28/2015 13:40	4/28/2015 13:40	4/28/2015 13:40	4/28/2015 13:40	correct	0	1	0	num5	11	Single-KC	98	AS JCommTable6.R0C0	5	KC549	1	num5	19
98	Stu_df93f2bf27fbd5ca8c6473d322aa21d4	AS 2_5_plus_4_5	1	done	4/28/2015 13:40	4/28/2015 13:40	4/28/2015 13:40	4/28/2015 13:40	correct	0	1	0	AS done	5	Single-KC	99	AS done	5	KC723	1	done	19
99	Stu_df93f2bf27fbd5ca8c6473d322aa21d4	AS 2_5_plus_4_5	1	check_convert	4/28/2015 13:40	4/28/2015 13:40	4/28/2015 13:40	4/28/2015 13:40	correct	0	1	0	AS check_convert	5	Single-KC	100	AD JCommTable8.R0C0	19	KC394	1	check_convert	19
100	Stu_df93f2bf27fbd5ca8c6473d322aa21d4	AD 1_2_plus_2_3	1	den3	4/28/2015 13:40	4/28/2015 13:40	4/28/2015 13:40	4/28/2015 13:40	incorrect	1	1	0	AD den3	7	Single-KC	101	AD JCommTable4.R1C0	7	KC163	1	den3	7
101	Stu_df93f2bf27fbd5ca8c6473d322aa21d4	AD 1_2_plus_2_3	1	check_convert	4/28/2015 13:40	4/28/2015 13:40	4/28/2015 13:40	4/28/2015 13:40	correct	0	1	0	AD check_convert	7	Single-KC	102	AD JCommTable8.R0C0	20	KC518	1	check_convert	20
102	Stu_df93f2bf27fbd5ca8c6473d322aa21d4	AD 1_2_plus_2_3	1	den4	4/28/2015 13:40	4/28/2015 13:40	4/28/2015 13:40	4/28/2015 13:40	correct	0	1	0	AD den4	7	Single-KC	103	AD JCommTable5.R1C0	7	KC277	1	den4	7
103	Stu_df93f2bf27fbd5ca8c6473d322aa21d4	AD 1_2_plus_2_3	1	num3	4/28/2015 13:40	4/28/2015 13:40	4/28/2015 13:40	4/28/2015 13:40	correct	0	1	0	AD num3	7	Single-KC	104	AD JCommTable4.R0C0	7	KC286	1	num3	7
104	Stu_df93f2bf27fbd5ca8c6473d322aa21d4	AD 1_2_plus_2_3	1	num4	4/28/2015 13:40	4/28/2015 13:40	4/28/2015 13:40	4/28/2015 13:40	correct	0	1	0	AD num4	7	Single-KC	105	AD JCommTable5.R0C0	7	KC133	1	num4	7
105	Stu_df93f2bf27fbd5ca8c6473d322aa21d4	AD 1_2_plus_2_3	1	den5	4/28/2015 13:40	4/28/2015 13:40	4/28/2015 13:40	4/28/2015 13:40	correct	0	1	0	AD den5	7	Single-KC	106	AD JCommTable6.R1C0	7	KC189	1	den5	20
106	Stu_df93f2bf27fbd5ca8c6473d322aa21d4	AD 1_2_plus_2_3	1	num5	4/28/2015 13:40	4/28/2015 13:40	4/28/2015 13:40	4/28/2015 13:40	correct	0	1	0	num5	12	Single-KC	107	AD JCommTable6.R0C0	7	KC886	1	num5	20
107	Stu_df93f2bf27fbd5ca8c6473d322aa21d4	AD 1_2_plus_2_3	1	done	4/28/2015 13:40	4/28/2015 13:40	4/28/2015 13:40	4/28/2015 13:40	correct	0	1	0	AD done	7	Single-KC	108	AD done	7	KC465	1	done	20
108	Stu_df93f2bf27fbd5ca8c6473d322aa21d4	M 4_5_times_2_7	1	den5	4/28/2015 13:41	4/28/2015 13:41	4/28/2015 13:41	4/28/2015 13:41	correct	0	1	0	M den5	9	Single-KC	109	M  JCommTable6.R1C0	9	KC236	1	den5	21
109	Stu_df93f2bf27fbd5ca8c6473d322aa21d4	M 4_5_times_2_7	1	num5	4/28/2015 13:41	4/28/2015 13:41	4/28/2015 13:41	4/28/2015 13:41	correct	0	1	0	M num5	9	Single-KC	110	M  JCommTable6.R0C0	9	KC451	1	num5	21
110	Stu_df93f2bf27fbd5ca8c6473d322aa21d4	M 4_5_times_2_7	1	done	4/28/2015 13:41	4/28/2015 13:41	4/28/2015 13:41	4/28/2015 13:41	correct	0	1	0	M done	9	Single-KC	111	M  done	9	KC689	1	done	21
111	Stu_df93f2bf27fbd5ca8c6473d322aa21d4	M 4_5_times_2_7	1	check_convert	4/28/2015 13:41	4/28/2015 13:41	4/28/2015 13:41	4/28/2015 13:41	correct	0	1	0	M check_convert	9	Single-KC	112	AD JCommTable8.R0C0	21	KC293	1	check_convert	21
112	Stu_df93f2bf27fbd5ca8c6473d322aa21d4	M 4_9_times_3_4	1	num5	4/28/2015 13:41	4/28/2015 13:41	4/28/2015 13:41	4/28/2015 13:41	correct	0	1	0	M num5	10	Single-KC	113	M  JCommTable6.R0C0	10	KC719	1	num5	22
113	Stu_df93f2bf27fbd5ca8c6473d322aa21d4	M 4_9_times_3_4	1	den5	4/28/2015 13:41	4/28/2015 13:41	4/28/2015 13:41	4/28/2015 13:41	correct	0	1	0	M den5	10	Single-KC	114	M  JCommTable6.R1C0	10	KC410	1	den5	22
114	Stu_df93f2bf27fbd5ca8c6473d322aa21d4	M 4_9_times_3_4	1	done	4/28/2015 13:41	4/28/2015 13:41	4/28/2015 13:41	4/28/2015 13:41	correct	0	1	0	M done	10	Single-KC	115	M  done	10	KC288	1	done	22
115	Stu_df93f2bf27fbd5ca8c6473d322aa21d4	M 4_9_times_3_4	1	check_convert	4/28/2015 13:41	4/28/2015 13:41	4/28/2015 13:41	4/28/2015 13:41	correct	0	1	0	M check_convert	10	Single-KC	116	AD JCommTable8.R0C0	22	KC301	1	check_convert	22
116	Stu_df93f2bf27fbd5ca8c6473d322aa21d4	M 3_4_times_1_8	1	num5	4/28/2015 13:41	4/28/2015 13:41	4/28/2015 13:41	4/28/2015 13:41	correct	0	1	0	M num5	11	Single-KC	117	M  JCommTable6.R0C0	11	KC660	1	num5	23
117	Stu_df93f2bf27fbd5ca8c6473d322aa21d4	M 3_4_times_1_8	1	den5	4/28/2015 13:41	4/28/2015 13:41	4/28/2015 13:41	4/28/2015 13:41	correct	0	1	0	M den5	11	Single-KC	118	M  JCommTable6.R1C0	11	KC730	1	den5	23
118	Stu_df93f2bf27fbd5ca8c6473d322aa21d4	M 3_4_times_1_8	1	done	4/28/2015 13:41	4/28/2015 13:41	4/28/2015 13:41	4/28/2015 13:41	correct	0	1	0	M done	11	Single-KC	119	M  done	11	KC655	1	done	23
119	Stu_df93f2bf27fbd5ca8c6473d322aa21d4	M 3_4_times_1_8	1	check_convert	4/28/2015 13:41	4/28/2015 13:41	4/28/2015 13:41	4/28/2015 13:41	correct	0	1	0	M check_convert	11	Single-KC	120	AD JCommTable8.R0C0	23	KC695	1	check_convert	23
120	Stu_df93f2bf27fbd5ca8c6473d322aa21d4	M 3_7_times_2_8	1	num5	4/28/2015 13:41	4/28/2015 13:41	4/28/2015 13:41	4/28/2015 13:41	correct	0	1	0	M num5	12	Single-KC	121	M  JCommTable6.R0C0	12	KC781	1	num5	24
121	Stu_df93f2bf27fbd5ca8c6473d322aa21d4	M 3_7_times_2_8	1	den5	4/28/2015 13:41	4/28/2015 13:41	4/28/2015 13:41	4/28/2015 13:41	correct	0	1	0	M den5	12	Single-KC	122	M  JCommTable6.R1C0	12	KC422	1	den5	24
122	Stu_df93f2bf27fbd5ca8c6473d322aa21d4	M 3_7_times_2_8	1	done	4/28/2015 13:41	4/28/2015 13:41	4/28/2015 13:41	4/28/2015 13:41	correct	0	1	0	M done	12	Single-KC	123	M  done	12	KC553	1	done	24
123	Stu_df93f2bf27fbd5ca8c6473d322aa21d4	M 3_7_times_2_8	1	check_convert	4/28/2015 13:41	4/28/2015 13:41	4/28/2015 13:41	4/28/2015 13:41	correct	0	1	0	M check_convert	12	Single-KC	124	AD JCommTable8.R0C0	24	KC614	1	check_convert	24
124	Stu_df93f2bf27fbd5ca8c6473d322aa21d4	AS 3_8_plus_7_8	1	num5	4/28/2015 13:47	4/28/2015 13:47	4/28/2015 13:47	4/28/2015 13:47	correct	0	1	0	num5	13	Single-KC	125	AS JCommTable6.R0C0	6	KC49	1	num5	25
125	Stu_df93f2bf27fbd5ca8c6473d322aa21d4	AS 3_8_plus_7_8	1	den5	4/28/2015 13:47	4/28/2015 13:47	4/28/2015 13:47	4/28/2015 13:47	correct	0	1	0	AS den5	6	Single-KC	126	AS JCommTable6.R1C0	6	KC114	1	den5	25
126	Stu_df93f2bf27fbd5ca8c6473d322aa21d4	AS 3_8_plus_7_8	1	done	4/28/2015 13:47	4/28/2015 13:47	4/28/2015 13:47	4/28/2015 13:47	correct	0	1	0	AS done	6	Single-KC	127	AS done	6	KC412	1	done	25
127	Stu_df93f2bf27fbd5ca8c6473d322aa21d4	AS 3_8_plus_7_8	1	check_convert	4/28/2015 13:47	4/28/2015 13:47	4/28/2015 13:47	4/28/2015 13:47	correct	0	1	0	AS check_convert	6	Single-KC	128	AD JCommTable8.R0C0	25	KC903	1	check_convert	25
128	Stu_df93f2bf27fbd5ca8c6473d322aa21d4	AD 6_7_plus_1_6	1	check_convert	4/28/2015 13:47	4/28/2015 13:47	4/28/2015 13:47	4/28/2015 13:47	correct	0	1	0	AD check_convert	8	Single-KC	129	AD JCommTable8.R0C0	26	KC587	1	check_convert	26
129	Stu_df93f2bf27fbd5ca8c6473d322aa21d4	AD 6_7_plus_1_6	1	den3	4/28/2015 13:47	4/28/2015 13:47	4/28/2015 13:47	4/28/2015 13:47	correct	0	1	0	AD den3	8	Single-KC	130	AD JCommTable4.R1C0	8	KC567	1	den3	8
130	Stu_df93f2bf27fbd5ca8c6473d322aa21d4	AD 6_7_plus_1_6	1	den4	4/28/2015 13:47	4/28/2015 13:47	4/28/2015 13:47	4/28/2015 13:47	correct	0	1	0	AD den4	8	Single-KC	131	AD JCommTable5.R1C0	8	KC944	1	den4	8
131	Stu_df93f2bf27fbd5ca8c6473d322aa21d4	AD 6_7_plus_1_6	1	num3	4/28/2015 13:47	4/28/2015 13:47	4/28/2015 13:47	4/28/2015 13:47	correct	0	1	0	AD num3	8	Single-KC	132	AD JCommTable4.R0C0	8	KC771	1	num3	8
132	Stu_df93f2bf27fbd5ca8c6473d322aa21d4	AD 6_7_plus_1_6	1	num4	4/28/2015 13:47	4/28/2015 13:47	4/28/2015 13:47	4/28/2015 13:47	correct	0	1	0	AD num4	8	Single-KC	133	AD JCommTable5.R0C0	8	KC257	1	num4	8
133	Stu_df93f2bf27fbd5ca8c6473d322aa21d4	AD 6_7_plus_1_6	1	den5	4/28/2015 13:47	4/28/2015 13:47	4/28/2015 13:47	4/28/2015 13:47	correct	0	1	0	AD den5	8	Single-KC	134	AD JCommTable6.R1C0	8	KC66	1	den5	26
134	Stu_df93f2bf27fbd5ca8c6473d322aa21d4	AD 6_7_plus_1_6	1	num5	4/28/2015 13:48	4/28/2015 13:48	4/28/2015 13:48	4/28/2015 13:48	correct	0	1	0	num5	14	Single-KC	135	AD JCommTable6.R0C0	8	KC586	1	num5	26
135	Stu_df93f2bf27fbd5ca8c6473d322aa21d4	AD 6_7_plus_1_6	1	done	4/28/2015 13:48	4/28/2015 13:48	4/28/2015 13:48	4/28/2015 13:48	correct	0	1	0	AD done	8	Single-KC	136	AD done	8	KC187	1	done	26
136	Stu_df93f2bf27fbd5ca8c6473d322aa21d4	AS 11_2_plus_3_2	1	num5	4/28/2015 13:48	4/28/2015 13:48	4/28/2015 13:48	4/28/2015 13:48	correct	0	1	0	num5	15	Single-KC	137	AS JCommTable6.R0C0	7	KC561	1	num5	27
137	Stu_df93f2bf27fbd5ca8c6473d322aa21d4	AS 11_2_plus_3_2	1	den5	4/28/2015 13:48	4/28/2015 13:48	4/28/2015 13:48	4/28/2015 13:48	correct	0	1	0	AS den5	7	Single-KC	138	AS JCommTable6.R1C0	7	KC844	1	den5	27
138	Stu_df93f2bf27fbd5ca8c6473d322aa21d4	AS 11_2_plus_3_2	1	done	4/28/2015 13:48	4/28/2015 13:48	4/28/2015 13:48	4/28/2015 13:48	correct	0	1	0	AS done	7	Single-KC	139	AS done	7	KC971	1	done	27
139	Stu_df93f2bf27fbd5ca8c6473d322aa21d4	AS 11_2_plus_3_2	1	check_convert	4/28/2015 13:48	4/28/2015 13:48	4/28/2015 13:48	4/28/2015 13:48	correct	0	1	0	AS check_convert	7	Single-KC	140	AD JCommTable8.R0C0	27	KC552	1	check_convert	27
140	Stu_df93f2bf27fbd5ca8c6473d322aa21d4	AD 7_8_plus_1_3	1	check_convert	4/28/2015 13:48	4/28/2015 13:48	4/28/2015 13:48	4/28/2015 13:48	correct	0	1	0	AD check_convert	9	Single-KC	141	AD JCommTable8.R0C0	28	KC25	1	check_convert	28
141	Stu_df93f2bf27fbd5ca8c6473d322aa21d4	AD 7_8_plus_1_3	1	den3	4/28/2015 13:49	4/28/2015 13:49	4/28/2015 13:49	4/28/2015 13:49	correct	0	1	0	AD den3	9	Single-KC	142	AD JCommTable4.R1C0	9	KC607	1	den3	9
142	Stu_df93f2bf27fbd5ca8c6473d322aa21d4	AD 7_8_plus_1_3	1	num3	4/28/2015 13:49	4/28/2015 13:49	4/28/2015 13:49	4/28/2015 13:49	correct	0	1	0	AD num3	9	Single-KC	143	AD JCommTable4.R0C0	9	KC280	1	num3	9
143	Stu_df93f2bf27fbd5ca8c6473d322aa21d4	AD 7_8_plus_1_3	1	den4	4/28/2015 13:49	4/28/2015 13:49	4/28/2015 13:49	4/28/2015 13:49	correct	0	1	0	AD den4	9	Single-KC	144	AD JCommTable5.R1C0	9	KC306	1	den4	9
144	Stu_df93f2bf27fbd5ca8c6473d322aa21d4	AD 7_8_plus_1_3	1	num4	4/28/2015 13:49	4/28/2015 13:49	4/28/2015 13:49	4/28/2015 13:49	correct	0	1	0	AD num4	9	Single-KC	145	AD JCommTable5.R0C0	9	KC53	1	num4	9
145	Stu_df93f2bf27fbd5ca8c6473d322aa21d4	AD 7_8_plus_1_3	1	den5	4/28/2015 13:49	4/28/2015 13:49	4/28/2015 13:49	4/28/2015 13:49	correct	0	1	0	AD den5	9	Single-KC	146	AD JCommTable6.R1C0	9	KC64	1	den5	28
