Row	Anon Student Id	Problem Name	Problem View	Step Name	Step Start Time	First Transaction Time	Correct Transaction Time	Step End Time	First Attempt	Incorrects	Corrects	Hints	KC (Selected)	Opportunity (Selected)	KC (Single-KC)	Opportunity (Single-KC)	KC (ptype_selection)	Opportunity (ptype_selection)
25	BKT Controller(25)	AD 10_3_plus_1_10	1	9	1/1/1970 2:27	1/1/1970 2:27	1/1/1970 2:27	1/1/1970 2:27	incorrect	1	1	1	JCommTable5.R0C0	1	Single-KC	25	AD JCommTable5.R0C0	1
26	BKT Controller(25)	AD 10_3_plus_1_10	1	15	1/1/1970 2:27	1/1/1970 2:27	1/1/1970 2:27	1/1/1970 2:27	incorrect	1	1	1	JCommTable6.R1C0	7	Single-KC	26	AD JCommTable6.R1C0	5
27	BKT Controller(25)	AD 10_3_plus_1_10	1	17	1/1/1970 2:27	1/1/1970 2:27	1/1/1970 2:27	1/1/1970 2:27	correct	0	1	0	JCommTable6.R1C0	8	Single-KC	27	AD JCommTable6.R1C0	6
28	BKT Controller(25)	AD 10_3_plus_1_10	1	19	1/1/1970 2:27	1/1/1970 2:27	1/1/1970 2:27	1/1/1970 2:27	incorrect	2	1	1	JCommTable6.R0C0	7	Single-KC	28	AD JCommTable6.R0C0	3
29	BKT Controller(25)	AD 10_3_plus_1_10	1	25	1/1/1970 2:28	1/1/1970 2:28	1/1/1970 2:28	1/1/1970 2:28	correct	0	1	0	done	7	Single-KC	29	AD done	2
30	BKT Controller(25)	AD 5_7_plus_7_4	1	1	1/1/1970 2:28	1/1/1970 2:28	1/1/1970 2:28	1/1/1970 2:28	incorrect	2	1	0	JCommTable6.R0C0	8	Single-KC	30	AD JCommTable6.R0C0	4
31	BKT Controller(25)	AD 5_7_plus_7_4	1	3	1/1/1970 2:28	1/1/1970 2:28	1/1/1970 2:28	1/1/1970 2:28	correct	0	1	0	JCommTable4.R1C0	2	Single-KC	31	AD JCommTable4.R1C0	2
32	BKT Controller(25)	AD 5_7_plus_7_4	1	7	1/1/1970 2:28	1/1/1970 2:28	1/1/1970 2:28	1/1/1970 2:28	incorrect	1	1	1	JCommTable4.R0C0	2	Single-KC	32	AD JCommTable4.R0C0	2
33	BKT Controller(25)	AD 5_7_plus_7_4	1	9	1/1/1970 2:28	1/1/1970 2:28	1/1/1970 2:28	1/1/1970 2:28	incorrect	1	1	0	JCommTable5.R0C0	2	Single-KC	33	AD JCommTable5.R0C0	2
34	BKT Controller(25)	AD 5_7_plus_7_4	1	15	1/1/1970 2:28	1/1/1970 2:28	1/1/1970 2:28	1/1/1970 2:28	incorrect	1	1	1	JCommTable6.R1C0	9	Single-KC	34	AD JCommTable6.R1C0	7
35	BKT Controller(25)	AD 5_7_plus_7_4	1	17	1/1/1970 2:28	1/1/1970 2:28	1/1/1970 2:28	1/1/1970 2:28	correct	0	1	0	JCommTable6.R1C0	10	Single-KC	35	AD JCommTable6.R1C0	8
36	BKT Controller(25)	AD 5_7_plus_7_4	1	19	1/1/1970 2:28	1/1/1970 2:28	1/1/1970 2:28	1/1/1970 2:28	hint	0	1	1	JCommTable6.R0C0	9	Single-KC	36	AD JCommTable6.R0C0	5
37	BKT Controller(25)	AD 5_7_plus_7_4	1	25	1/1/1970 2:28	1/1/1970 2:28	1/1/1970 2:28	1/1/1970 2:28	correct	0	1	0	done	8	Single-KC	37	AD done	3
38	BKT Controller(25)	AD 7_7_plus_6_9	1	1	1/1/1970 2:28	1/1/1970 2:28	1/1/1970 2:28	1/1/1970 2:28	hint	0	1	1	JCommTable8.R0C0	2	Single-KC	38	AD JCommTable8.R0C0	1
39	BKT Controller(25)	AD 7_7_plus_6_9	1	3	1/1/1970 2:28	1/1/1970 2:28	1/1/1970 2:28	1/1/1970 2:28	incorrect	1	1	0	JCommTable6.R1C0	11	Single-KC	39	AD JCommTable6.R1C0	9
40	BKT Controller(25)	AD 7_7_plus_6_9	1	7	1/1/1970 2:28	1/1/1970 2:28	1/1/1970 2:28	1/1/1970 2:28	correct	0	1	0	JCommTable4.R0C0	3	Single-KC	40	AD JCommTable4.R0C0	3
41	BKT Controller(25)	AD 7_7_plus_6_9	1	9	1/1/1970 2:28	1/1/1970 2:28	1/1/1970 2:28	1/1/1970 2:28	correct	0	1	0	JCommTable5.R1C0	4	Single-KC	41	AD JCommTable5.R1C0	3
42	BKT Controller(25)	AD 7_7_plus_6_9	1	15	1/1/1970 2:28	1/1/1970 2:28	1/1/1970 2:28	1/1/1970 2:28	correct	0	1	0	JCommTable5.R0C0	3	Single-KC	42	AD JCommTable5.R0C0	3
43	BKT Controller(25)	AD 7_7_plus_6_9	1	17	1/1/1970 2:28	1/1/1970 2:28	1/1/1970 2:28	1/1/1970 2:28	correct	0	1	0	JCommTable6.R1C0	12	Single-KC	43	AD JCommTable6.R1C0	10
44	BKT Controller(25)	AD 7_7_plus_6_9	1	19	1/1/1970 2:28	1/1/1970 2:28	1/1/1970 2:28	1/1/1970 2:28	incorrect	2	1	1	JCommTable6.R0C0	10	Single-KC	44	AD JCommTable6.R0C0	6
45	BKT Controller(25)	AD 7_7_plus_6_9	1	25	1/1/1970 2:28	1/1/1970 2:28	1/1/1970 2:28	1/1/1970 2:28	correct	0	1	0	done	9	Single-KC	45	AD done	4
46	BKT Controller(25)	AD 10_9_plus_3_1	1	1	1/1/1970 2:29	1/1/1970 2:29	1/1/1970 2:29	1/1/1970 2:29	correct	0	1	0	JCommTable8.R0C0	3	Single-KC	46	AD JCommTable8.R0C0	2
47	BKT Controller(25)	AD 10_9_plus_3_1	1	3	1/1/1970 2:29	1/1/1970 2:29	1/1/1970 2:29	1/1/1970 2:29	incorrect	1	1	0	JCommTable4.R0C0	4	Single-KC	47	AD JCommTable4.R0C0	4
48	BKT Controller(25)	AD 10_9_plus_3_1	1	7	1/1/1970 2:29	1/1/1970 2:29	1/1/1970 2:29	1/1/1970 2:29	correct	0	1	0	JCommTable4.R0C0	5	Single-KC	48	AD JCommTable4.R0C0	5
49	BKT Controller(25)	AD 10_9_plus_3_1	1	9	1/1/1970 2:29	1/1/1970 2:29	1/1/1970 2:29	1/1/1970 2:29	correct	0	1	0	JCommTable5.R1C0	5	Single-KC	49	AD JCommTable5.R1C0	4
50	BKT Controller(25)	AD 10_9_plus_3_1	1	15	1/1/1970 2:29	1/1/1970 2:29	1/1/1970 2:29	1/1/1970 2:29	correct	0	1	0	JCommTable5.R0C0	4	Single-KC	50	AD JCommTable5.R0C0	4
51	BKT Controller(25)	AD 10_9_plus_3_1	1	17	1/1/1970 2:29	1/1/1970 2:29	1/1/1970 2:29	1/1/1970 2:29	correct	0	1	0	JCommTable6.R1C0	13	Single-KC	51	AD JCommTable6.R1C0	11
52	BKT Controller(25)	AD 10_9_plus_3_1	1	19	1/1/1970 2:29	1/1/1970 2:29	1/1/1970 2:29	1/1/1970 2:29	incorrect	1	1	0	JCommTable6.R0C0	11	Single-KC	52	AD JCommTable6.R0C0	7
53	BKT Controller(25)	AD 10_9_plus_3_1	1	25	1/1/1970 2:29	1/1/1970 2:29	1/1/1970 2:29	1/1/1970 2:29	correct	0	1	0	done	10	Single-KC	53	AD done	5
54	BKT Controller(25)	M 5_6_times_7_10	1	7	1/1/1970 2:29	1/1/1970 2:29	1/1/1970 2:29	1/1/1970 2:29	correct	0	1	0	JCommTable6.R1C0	14	Single-KC	54	M  JCommTable6.R1C0	3
55	BKT Controller(25)	M 5_6_times_7_10	1	9	1/1/1970 2:29	1/1/1970 2:29	1/1/1970 2:29	1/1/1970 2:29	incorrect	1	1	1	JCommTable4.R1C0	3	Single-KC	55	M  JCommTable4.R1C0	1
56	BKT Controller(25)	M 5_6_times_7_10	1	5	1/1/1970 2:29	1/1/1970 2:29	1/1/1970 2:29	1/1/1970 2:29	correct	0	1	0	done	11	Single-KC	56	M  done	5
57	BKT Controller(25)	AD 1_6_plus_3_7	1	1	1/1/1970 2:29	1/1/1970 2:29	1/1/1970 2:29	1/1/1970 2:29	correct	0	1	0	JCommTable8.R0C0	4	Single-KC	57	AD JCommTable8.R0C0	3
58	BKT Controller(25)	AD 1_6_plus_3_7	1	3	1/1/1970 2:29	1/1/1970 2:29	1/1/1970 2:29	1/1/1970 2:29	incorrect	1	1	0	JCommTable5.R1C0	6	Single-KC	58	AD JCommTable5.R1C0	5
59	BKT Controller(25)	AD 1_6_plus_3_7	1	7	1/1/1970 2:29	1/1/1970 2:29	1/1/1970 2:29	1/1/1970 2:29	correct	0	1	0	JCommTable4.R0C0	6	Single-KC	59	AD JCommTable4.R0C0	6
60	BKT Controller(25)	AD 1_6_plus_3_7	1	9	1/1/1970 2:29	1/1/1970 2:29	1/1/1970 2:29	1/1/1970 2:29	incorrect	1	1	0	JCommTable5.R0C0	5	Single-KC	60	AD JCommTable5.R0C0	5
61	BKT Controller(25)	AD 1_6_plus_3_7	1	15	1/1/1970 2:29	1/1/1970 2:29	1/1/1970 2:29	1/1/1970 2:29	hint	0	1	1	JCommTable5.R0C0	6	Single-KC	61	AD JCommTable5.R0C0	6
62	BKT Controller(25)	AD 1_6_plus_3_7	1	21	1/1/1970 2:29	1/1/1970 2:29	1/1/1970 2:29	1/1/1970 2:29	correct	0	1	0	JCommTable6.R0C0	12	Single-KC	62	AD JCommTable6.R0C0	8
63	BKT Controller(25)	AD 1_6_plus_3_7	1	23	1/1/1970 2:29	1/1/1970 2:29	1/1/1970 2:29	1/1/1970 2:29	correct	0	1	0	JCommTable6.R1C0	15	Single-KC	63	AD JCommTable6.R1C0	12
64	BKT Controller(25)	AD 1_6_plus_3_7	1	25	1/1/1970 2:29	1/1/1970 2:29	1/1/1970 2:29	1/1/1970 2:29	correct	0	1	0	done	12	Single-KC	64	AD done	6
65	BKT Controller(25)	AS 8_5_plus_4_5	1	1	1/1/1970 2:29	1/1/1970 2:29		1/1/1970 2:29	incorrect	1	0	0	JCommTable8.R0C0	5	Single-KC	65	AS JCommTable8.R0C0	2
66	BKT Controller(25)	AS 8_5_plus_4_5	1	7	1/1/1970 2:30	1/1/1970 2:30		1/1/1970 2:30	incorrect	1	0	0	JCommTable6.R0C0	13	Single-KC	66	AS JCommTable6.R0C0	2
67	BKT Controller(25)	AS 8_5_plus_4_5	1	1	1/1/1970 2:30	1/1/1970 2:30	1/1/1970 2:30	1/1/1970 2:30	incorrect	1	1	1	JCommTable4.R1C0	4	Single-KC	67	AS JCommTable4.R1C0	1
68	BKT Controller(25)	AS 8_5_plus_4_5	1	3	1/1/1970 2:30	1/1/1970 2:30	1/1/1970 2:30	1/1/1970 2:30	hint	0	1	1	JCommTable6.R0C0	14	Single-KC	68	AS JCommTable6.R0C0	3
69	BKT Controller(25)	AS 8_5_plus_4_5	1	11	1/1/1970 2:30	1/1/1970 2:30	1/1/1970 2:30	1/1/1970 2:30	correct	0	1	0	done	13	Single-KC	69	AS done	2
70	BKT Controller(25)	AS 5_3_plus_2_3	1	1	1/1/1970 2:30	1/1/1970 2:30	1/1/1970 2:30	1/1/1970 2:30	correct	0	1	0	JCommTable6.R1C0	16	Single-KC	70	AS JCommTable6.R1C0	1
71	BKT Controller(25)	AS 5_3_plus_2_3	1	3	1/1/1970 2:30	1/1/1970 2:30	1/1/1970 2:30	1/1/1970 2:30	incorrect	1	1	1	JCommTable6.R0C0	15	Single-KC	71	AS JCommTable6.R0C0	4
72	BKT Controller(25)	AS 5_3_plus_2_3	1	11	1/1/1970 2:30	1/1/1970 2:30	1/1/1970 2:30	1/1/1970 2:30	correct	0	1	0	done	14	Single-KC	72	AS done	3
73	BKT Controller(25)	M 8_1_times_10_5	1	7	1/1/1970 2:30	1/1/1970 2:30	1/1/1970 2:30	1/1/1970 2:30	correct	0	1	0	JCommTable6.R1C0	17	Single-KC	73	M  JCommTable6.R1C0	4
74	BKT Controller(25)	M 8_1_times_10_5	1	9	1/1/1970 2:30	1/1/1970 2:30	1/1/1970 2:30	1/1/1970 2:30	incorrect	1	1	0	JCommTable6.R0C0	16	Single-KC	74	M  JCommTable6.R0C0	4
75	BKT Controller(25)	M 8_1_times_10_5	1	5	1/1/1970 2:30	1/1/1970 2:30	1/1/1970 2:30	1/1/1970 2:30	correct	0	1	0	done	15	Single-KC	75	M  done	6
76	BKT Controller(25)	M 1_6_times_6_2	1	7	1/1/1970 2:30	1/1/1970 2:30	1/1/1970 2:30	1/1/1970 2:30	incorrect	1	1	0	JCommTable6.R1C0	18	Single-KC	76	M  JCommTable6.R1C0	5
77	BKT Controller(25)	M 1_6_times_6_2	1	9	1/1/1970 2:30	1/1/1970 2:30	1/1/1970 2:30	1/1/1970 2:30	correct	0	1	0	JCommTable6.R0C0	17	Single-KC	77	M  JCommTable6.R0C0	5
78	BKT Controller(25)	M 1_6_times_6_2	1	5	1/1/1970 2:30	1/1/1970 2:30	1/1/1970 2:30	1/1/1970 2:30	correct	0	1	0	done	16	Single-KC	78	M  done	7
79	BKT Controller(25)	M 4_10_times_3_10	2	7	1/1/1970 2:30	1/1/1970 2:30	1/1/1970 2:30	1/1/1970 2:30	incorrect	1	1	0	JCommTable6.R1C0	19	Single-KC	79	M  JCommTable6.R1C0	6
80	BKT Controller(25)	M 4_10_times_3_10	2	9	1/1/1970 2:30	1/1/1970 2:30	1/1/1970 2:30	1/1/1970 2:30	correct	0	1	0	JCommTable6.R0C0	18	Single-KC	80	M  JCommTable6.R0C0	6
81	BKT Controller(25)	M 4_10_times_3_10	2	5	1/1/1970 2:30	1/1/1970 2:30	1/1/1970 2:30	1/1/1970 2:30	correct	0	1	0	done	17	Single-KC	81	M  done	8
82	BKT Controller(25)	M 7_3_times_2_4	1	1	1/1/1970 2:30	1/1/1970 2:30	1/1/1970 2:30	1/1/1970 2:30	hint	0	1	1	JCommTable6.R0C0	19	Single-KC	82	M  JCommTable6.R0C0	7
83	BKT Controller(25)	M 7_3_times_2_4	1	3	1/1/1970 2:30	1/1/1970 2:30	1/1/1970 2:30	1/1/1970 2:30	correct	0	1	0	JCommTable6.R1C0	20	Single-KC	83	M  JCommTable6.R1C0	7
84	BKT Controller(25)	M 7_3_times_2_4	1	5	1/1/1970 2:31	1/1/1970 2:31	1/1/1970 2:31	1/1/1970 2:31	correct	0	1	0	done	18	Single-KC	84	M  done	9
85	BKT Controller(25)	M 2_5_times_5_4	1	7	1/1/1970 2:31	1/1/1970 2:31	1/1/1970 2:31	1/1/1970 2:31	correct	0	1	0	JCommTable6.R1C0	21	Single-KC	85	M  JCommTable6.R1C0	8
86	BKT Controller(25)	M 2_5_times_5_4	1	9	1/1/1970 2:31	1/1/1970 2:31	1/1/1970 2:31	1/1/1970 2:31	incorrect	1	1	0	JCommTable5.R1C0	7	Single-KC	86	M  JCommTable5.R1C0	2
87	BKT Controller(25)	M 2_5_times_5_4	1	5	1/1/1970 2:31	1/1/1970 2:31	1/1/1970 2:31	1/1/1970 2:31	correct	0	1	0	done	19	Single-KC	87	M  done	10
88	BKT Controller(25)	AD 5_9_plus_8_3	1	1	1/1/1970 2:31	1/1/1970 2:31	1/1/1970 2:31	1/1/1970 2:31	correct	0	1	0	JCommTable8.R0C0	6	Single-KC	88	AD JCommTable8.R0C0	4
89	BKT Controller(25)	AD 5_9_plus_8_3	1	3	1/1/1970 2:31	1/1/1970 2:31	1/1/1970 2:31	1/1/1970 2:31	correct	0	1	0	JCommTable4.R1C0	5	Single-KC	89	AD JCommTable4.R1C0	3
90	BKT Controller(25)	AD 5_9_plus_8_3	1	7	1/1/1970 2:31	1/1/1970 2:31	1/1/1970 2:31	1/1/1970 2:31	incorrect	1	1	0	JCommTable6.R0C0	20	Single-KC	90	AD JCommTable6.R0C0	9
91	BKT Controller(25)	AD 5_9_plus_8_3	1	9	1/1/1970 2:31	1/1/1970 2:31	1/1/1970 2:31	1/1/1970 2:31	correct	0	1	0	JCommTable5.R1C0	8	Single-KC	91	AD JCommTable5.R1C0	6
92	BKT Controller(25)	AD 5_9_plus_8_3	1	15	1/1/1970 2:31	1/1/1970 2:31	1/1/1970 2:31	1/1/1970 2:31	correct	0	1	0	JCommTable5.R0C0	7	Single-KC	92	AD JCommTable5.R0C0	7
93	BKT Controller(25)	AD 5_9_plus_8_3	1	17	1/1/1970 2:31	1/1/1970 2:31	1/1/1970 2:31	1/1/1970 2:31	correct	0	1	0	JCommTable6.R1C0	22	Single-KC	93	AD JCommTable6.R1C0	13
94	BKT Controller(25)	AD 5_9_plus_8_3	1	19	1/1/1970 2:31	1/1/1970 2:31	1/1/1970 2:31	1/1/1970 2:31	correct	0	1	0	JCommTable6.R0C0	21	Single-KC	94	AD JCommTable6.R0C0	10
95	BKT Controller(25)	AD 5_9_plus_8_3	1	25	1/1/1970 2:31	1/1/1970 2:31	1/1/1970 2:31	1/1/1970 2:31	correct	0	1	0	done	20	Single-KC	95	AD done	7
96	BKT Controller(25)	M 6_7_times_5_1	1	7	1/1/1970 2:31	1/1/1970 2:31	1/1/1970 2:31	1/1/1970 2:31	correct	0	1	0	JCommTable6.R1C0	23	Single-KC	96	M  JCommTable6.R1C0	9
97	BKT Controller(25)	M 6_7_times_5_1	1	9	1/1/1970 2:31	1/1/1970 2:31	1/1/1970 2:31	1/1/1970 2:31	correct	0	1	0	JCommTable6.R0C0	22	Single-KC	97	M  JCommTable6.R0C0	8
98	BKT Controller(25)	M 6_7_times_5_1	1	5	1/1/1970 2:31	1/1/1970 2:31	1/1/1970 2:31	1/1/1970 2:31	correct	0	1	0	done	21	Single-KC	98	M  done	11
99	BKT Controller(25)	AS 10_4_plus_6_4	1	1	1/1/1970 2:31	1/1/1970 2:31	1/1/1970 2:31	1/1/1970 2:31	correct	0	1	0	JCommTable6.R1C0	24	Single-KC	99	AS JCommTable6.R1C0	2
100	BKT Controller(25)	AS 10_4_plus_6_4	1	3	1/1/1970 2:31	1/1/1970 2:31	1/1/1970 2:31	1/1/1970 2:31	incorrect	2	1	1	JCommTable6.R0C0	23	Single-KC	100	AS JCommTable6.R0C0	5
101	BKT Controller(25)	AS 10_4_plus_6_4	1	11	1/1/1970 2:31	1/1/1970 2:31	1/1/1970 2:31	1/1/1970 2:31	correct	0	1	0	done	22	Single-KC	101	AS done	4
102	BKT Controller(25)	M 6_2_times_4_4	1	1	1/1/1970 2:31	1/1/1970 2:31	1/1/1970 2:31	1/1/1970 2:31	correct	0	1	0	JCommTable6.R0C0	24	Single-KC	102	M  JCommTable6.R0C0	9
103	BKT Controller(25)	M 6_2_times_4_4	1	3	1/1/1970 2:31	1/1/1970 2:31	1/1/1970 2:31	1/1/1970 2:31	correct	0	1	0	JCommTable6.R1C0	25	Single-KC	103	M  JCommTable6.R1C0	10
104	BKT Controller(25)	M 6_2_times_4_4	1	5	1/1/1970 2:31	1/1/1970 2:31	1/1/1970 2:31	1/1/1970 2:31	correct	0	1	0	done	23	Single-KC	104	M  done	12
105	BKT Controller(25)	AD 10_1_plus_8_2	1	1	1/1/1970 2:32	1/1/1970 2:32	1/1/1970 2:32	1/1/1970 2:32	correct	0	1	0	JCommTable8.R0C0	7	Single-KC	105	AD JCommTable8.R0C0	5
106	BKT Controller(25)	AD 10_1_plus_8_2	1	3	1/1/1970 2:32	1/1/1970 2:32	1/1/1970 2:32	1/1/1970 2:32	correct	0	1	0	JCommTable4.R1C0	6	Single-KC	106	AD JCommTable4.R1C0	4
107	BKT Controller(25)	AD 10_1_plus_8_2	1	7	1/1/1970 2:32	1/1/1970 2:32	1/1/1970 2:32	1/1/1970 2:32	correct	0	1	0	JCommTable4.R0C0	7	Single-KC	107	AD JCommTable4.R0C0	7
108	BKT Controller(25)	AD 10_1_plus_8_2	1	9	1/1/1970 2:32	1/1/1970 2:32	1/1/1970 2:32	1/1/1970 2:32	incorrect	1	1	0	JCommTable6.R0C0	25	Single-KC	108	AD JCommTable6.R0C0	11
109	BKT Controller(25)	AD 10_1_plus_8_2	1	15	1/1/1970 2:32	1/1/1970 2:32	1/1/1970 2:32	1/1/1970 2:32	correct	0	1	0	JCommTable5.R0C0	8	Single-KC	109	AD JCommTable5.R0C0	8
110	BKT Controller(25)	AD 10_1_plus_8_2	1	21	1/1/1970 2:32	1/1/1970 2:32		1/1/1970 2:32	incorrect	1	0	0	JCommTable6.R0C0	26	Single-KC	110	AD JCommTable6.R0C0	12
111	BKT Controller(25)	AD 10_1_plus_8_2	1	17	1/1/1970 2:32	1/1/1970 2:32	1/1/1970 2:32	1/1/1970 2:32	correct	0	1	0	JCommTable6.R1C0	26	Single-KC	111	AD JCommTable6.R1C0	14
112	BKT Controller(25)	AD 10_1_plus_8_2	1	19	1/1/1970 2:32	1/1/1970 2:32	1/1/1970 2:32	1/1/1970 2:32	correct	0	1	0	JCommTable6.R0C0	27	Single-KC	112	AD JCommTable6.R0C0	13
113	BKT Controller(25)	AD 10_1_plus_8_2	1	25	1/1/1970 2:32	1/1/1970 2:32	1/1/1970 2:32	1/1/1970 2:32	correct	0	1	0	done	24	Single-KC	113	AD done	8
114	BKT Controller(25)	AD 5_1_plus_3_6	1	1	1/1/1970 2:32	1/1/1970 2:32	1/1/1970 2:32	1/1/1970 2:32	correct	0	1	0	JCommTable8.R0C0	8	Single-KC	114	AD JCommTable8.R0C0	6
115	BKT Controller(25)	AD 5_1_plus_3_6	1	3	1/1/1970 2:32	1/1/1970 2:32	1/1/1970 2:32	1/1/1970 2:32	incorrect	2	1	1	JCommTable6.R1C0	27	Single-KC	115	AD JCommTable6.R1C0	15
116	BKT Controller(25)	AD 5_1_plus_3_6	1	7	1/1/1970 2:32	1/1/1970 2:32	1/1/1970 2:32	1/1/1970 2:32	correct	0	1	0	JCommTable4.R0C0	8	Single-KC	116	AD JCommTable4.R0C0	8
117	BKT Controller(25)	AD 5_1_plus_3_6	1	9	1/1/1970 2:32	1/1/1970 2:32	1/1/1970 2:32	1/1/1970 2:32	correct	0	1	0	JCommTable5.R1C0	9	Single-KC	117	AD JCommTable5.R1C0	7
118	BKT Controller(25)	AD 5_1_plus_3_6	1	15	1/1/1970 2:32	1/1/1970 2:32	1/1/1970 2:32	1/1/1970 2:32	correct	0	1	0	JCommTable5.R0C0	9	Single-KC	118	AD JCommTable5.R0C0	9
119	BKT Controller(25)	AD 5_1_plus_3_6	1	17	1/1/1970 2:32	1/1/1970 2:32	1/1/1970 2:32	1/1/1970 2:32	correct	0	1	0	JCommTable6.R1C0	28	Single-KC	119	AD JCommTable6.R1C0	16
120	BKT Controller(25)	AD 5_1_plus_3_6	1	19	1/1/1970 2:32	1/1/1970 2:32	1/1/1970 2:32	1/1/1970 2:32	correct	0	1	0	JCommTable6.R0C0	28	Single-KC	120	AD JCommTable6.R0C0	14
121	BKT Controller(25)	AD 5_1_plus_3_6	1	25	1/1/1970 2:32	1/1/1970 2:32	1/1/1970 2:32	1/1/1970 2:32	correct	0	1	0	done	25	Single-KC	121	AD done	9
122	BKT Controller(25)	AS 1_9_plus_7_9	1	1	1/1/1970 2:32	1/1/1970 2:32	1/1/1970 2:32	1/1/1970 2:32	correct	0	1	0	JCommTable6.R1C0	29	Single-KC	122	AS JCommTable6.R1C0	3
123	BKT Controller(25)	AS 1_9_plus_7_9	1	3	1/1/1970 2:32	1/1/1970 2:32	1/1/1970 2:32	1/1/1970 2:32	incorrect	2	1	1	JCommTable6.R0C0	29	Single-KC	123	AS JCommTable6.R0C0	6
124	BKT Controller(25)	AS 1_9_plus_7_9	1	11	1/1/1970 2:32	1/1/1970 2:32	1/1/1970 2:32	1/1/1970 2:32	correct	0	1	0	done	26	Single-KC	124	AS done	5
125	BKT Controller(25)	AD 9_6_plus_9_2	1	1	1/1/1970 2:33	1/1/1970 2:33	1/1/1970 2:33	1/1/1970 2:33	incorrect	1	1	0	JCommTable6.R0C0	30	Single-KC	125	AD JCommTable6.R0C0	15
126	BKT Controller(25)	AD 9_6_plus_9_2	1	3	1/1/1970 2:33	1/1/1970 2:33	1/1/1970 2:33	1/1/1970 2:33	incorrect	1	1	0	JCommTable6.R1C0	30	Single-KC	126	AD JCommTable6.R1C0	17
127	BKT Controller(25)	AD 9_6_plus_9_2	1	7	1/1/1970 2:33	1/1/1970 2:33	1/1/1970 2:33	1/1/1970 2:33	correct	0	1	0	JCommTable4.R0C0	9	Single-KC	127	AD JCommTable4.R0C0	9
128	BKT Controller(25)	AD 9_6_plus_9_2	1	9	1/1/1970 2:33	1/1/1970 2:33	1/1/1970 2:33	1/1/1970 2:33	correct	0	1	0	JCommTable5.R1C0	10	Single-KC	128	AD JCommTable5.R1C0	8
129	BKT Controller(25)	AD 9_6_plus_9_2	1	15	1/1/1970 2:33	1/1/1970 2:33	1/1/1970 2:33	1/1/1970 2:33	correct	0	1	0	JCommTable5.R0C0	10	Single-KC	129	AD JCommTable5.R0C0	10
130	BKT Controller(25)	AD 9_6_plus_9_2	1	17	1/1/1970 2:33	1/1/1970 2:33	1/1/1970 2:33	1/1/1970 2:33	correct	0	1	0	JCommTable6.R1C0	31	Single-KC	130	AD JCommTable6.R1C0	18
131	BKT Controller(25)	AD 9_6_plus_9_2	1	19	1/1/1970 2:33	1/1/1970 2:33	1/1/1970 2:33	1/1/1970 2:33	correct	0	1	0	JCommTable6.R0C0	31	Single-KC	131	AD JCommTable6.R0C0	16
132	BKT Controller(25)	AD 9_6_plus_9_2	1	25	1/1/1970 2:33	1/1/1970 2:33	1/1/1970 2:33	1/1/1970 2:33	correct	0	1	0	done	27	Single-KC	132	AD done	10
133	BKT Controller(25)	AS 9_5_plus_2_5	1	1	1/1/1970 2:33	1/1/1970 2:33	1/1/1970 2:33	1/1/1970 2:33	correct	0	1	0	JCommTable6.R1C0	32	Single-KC	133	AS JCommTable6.R1C0	4
134	BKT Controller(25)	AS 9_5_plus_2_5	1	3	1/1/1970 2:33	1/1/1970 2:33	1/1/1970 2:33	1/1/1970 2:33	incorrect	2	1	1	JCommTable6.R0C0	32	Single-KC	134	AS JCommTable6.R0C0	7
135	BKT Controller(25)	AS 9_5_plus_2_5	1	11	1/1/1970 2:33	1/1/1970 2:33	1/1/1970 2:33	1/1/1970 2:33	correct	0	1	0	done	28	Single-KC	135	AS done	6
136	BKT Controller(25)	AD 3_10_plus_8_6	1	1	1/1/1970 2:33	1/1/1970 2:33	1/1/1970 2:33	1/1/1970 2:33	incorrect	1	1	0	JCommTable6.R0C0	33	Single-KC	136	AD JCommTable6.R0C0	17
137	BKT Controller(25)	AD 3_10_plus_8_6	1	3	1/1/1970 2:33	1/1/1970 2:33	1/1/1970 2:33	1/1/1970 2:33	incorrect	4	1	1	JCommTable5.R1C0	11	Single-KC	137	AD JCommTable5.R1C0	9
138	BKT Controller(25)	AD 3_10_plus_8_6	1	7	1/1/1970 2:33	1/1/1970 2:33	1/1/1970 2:33	1/1/1970 2:33	correct	0	1	0	JCommTable4.R0C0	10	Single-KC	138	AD JCommTable4.R0C0	10
139	BKT Controller(25)	AD 3_10_plus_8_6	1	9	1/1/1970 2:33	1/1/1970 2:33	1/1/1970 2:33	1/1/1970 2:33	correct	0	1	0	JCommTable5.R1C0	12	Single-KC	139	AD JCommTable5.R1C0	10
140	BKT Controller(25)	AD 3_10_plus_8_6	1	15	1/1/1970 2:33	1/1/1970 2:33	1/1/1970 2:33	1/1/1970 2:33	correct	0	1	0	JCommTable5.R0C0	11	Single-KC	140	AD JCommTable5.R0C0	11
141	BKT Controller(25)	AD 3_10_plus_8_6	1	21	1/1/1970 2:33	1/1/1970 2:33	1/1/1970 2:33	1/1/1970 2:33	correct	0	1	0	JCommTable6.R0C0	34	Single-KC	141	AD JCommTable6.R0C0	18
142	BKT Controller(25)	AD 3_10_plus_8_6	1	23	1/1/1970 2:33	1/1/1970 2:33	1/1/1970 2:33	1/1/1970 2:33	correct	0	1	0	JCommTable6.R1C0	33	Single-KC	142	AD JCommTable6.R1C0	19
